PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP1.mLb.clN_peak_7874	chr3L	13521225	13521341	+	14	NA	TTS (FBgn0264001)	-TTS (FBgn0264001)	-1678	FBgn0036377	FBgn0036377	FBtr0075817						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9512	chr3R	5021665	5022046	+	14	NA	TTS (FBgn0267145)	-TTS (FBgn0267145)	6231	FBgn0267145	FBgn0267145	FBtr0346249						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1891	chr2L	17398467	17398838	+	14	NA	exon (FBgn0020503, exon 3 of 17)	-exon (FBgn0020503, exon 3 of 17)	11754	FBgn0032634	FBgn0032634	FBtr0081011						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12370	chr3R	28743440	28743563	+	14	NA	exon (FBgn0039595, exon 1 of 4)	-exon (FBgn0039595, exon 1 of 4)	1281	FBgn0039595	FBgn0039595	FBtr0336790						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12176	chr3R	26619508	26619871	+	14	NA	TTS (FBgn0039435)	-TTS (FBgn0039435)	571	FBgn0039434	FBgn0039434	FBtr0085029						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2143	chr2L	19781394	19781864	+	14	NA	exon (FBgn0032821, exon 3 of 7)	-exon (FBgn0032821, exon 3 of 7)	10253	FBgn0032821	FBgn0032821	FBtr0332179						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5857	chr2R	23516572	23516679	+	14	NA	Intergenic	Intergenic	-4400	FBgn0034871	FBgn0034871	FBtr0072121						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12912	chr4	398732	398883	+	14	NA	Intergenic	Intergenic	3411	FBgn0264819	FBgn0264819	FBtr0334480						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15489	chrX	17279626	17280239	+	14	NA	TTS (FBgn0030836)	-TTS (FBgn0030836)	-2564	FBgn0030838	FBgn0030838	FBtr0339778						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9359	chr3R	4294073	4294352	+	14	NA	promoter-TSS (FBgn0041605)	-promoter-TSS (FBgn0041605)	628	FBgn0037230	FBgn0037230	FBtr0078959						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2843	chr2R	6000432	6000615	+	14	NA	exon (FBgn0264959, exon 2 of 10)	-exon (FBgn0264959, exon 2 of 10)	7531	FBgn0264959	FBgn0264959	FBtr0481671						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_16023	chrX	21413660	21413947	+	14	NA	Intergenic	Intergenic	-3257	FBgn0266355	FBgn0266355	FBtr0344103						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2500	chr2L	22534017	22534374	+	14	NA	TTS (FBgn0064225)	-TTS (FBgn0064225)	1398	FBgn0082980	FBgn0082980	FBtr0309749						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15453	chrX	17070602	17071726	+	14	NA	exon (FBgn0030812, exon 12 of 15)	-exon (FBgn0030812, exon 12 of 15)	-2641	FBgn0262487	FBgn0262487	FBtr0304841						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12054	chr3R	25446611	25446726	+	14	NA	intron (FBgn0004509, intron 1 of 5)	-intron (FBgn0004509, intron 1 of 11)	26390	FBgn0004509	FBgn0004509	FBtr0336806						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1558	chr2L	13628290	13628486	+	14	NA	intron (FBgn0259984, intron 5 of 10)	-intron (FBgn0259984, intron 5 of 12)	4778	FBgn0263329	FBgn0263329	FBtr0308752						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8955	chr3L	21937682	21937806	+	14	NA	TTS (FBgn0037141)	-TTS (FBgn0037141)	3040	FBgn0037140	FBgn0037140	FBtr0078471						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3836	chr2R	11061212	11061521	+	14	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	-24220	FBgn0262817	FBgn0262817	FBtr0306049						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12356	chr3R	28606584	28606694	+	14	NA	TTS (FBgn0001215)	-TTS (FBgn0001215)	560	FBgn0039589	FBgn0039589	FBtr0085304						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_356	chr2L	2949500	2949829	+	14	NA	exon (FBgn0041111, exon 8 of 13)	-exon (FBgn0041111, exon 8 of 13)	-9483	FBgn0010263	FBgn0010263	FBtr0330213						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15155	chrX	14856039	14856443	+	14	NA	promoter-TSS (FBgn0286869)	-promoter-TSS (FBgn0286869)	120	FBgn0030589	FBgn0030589	FBtr0073984						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5763	chr2R	23029456	23029788	+	14	NA	intron (FBgn0261705, intron 3 of 4)	-intron (FBgn0261705, intron 3 of 4)	13321	FBgn0261705	FBgn0261705	FBtr0303203						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6693	chr3L	3532578	3532748	+	14	NA	intron (FBgn0005640, intron 1 of 10)	-intron (FBgn0005640, intron 1 of 10)	-9043	FBgn0266403	FBgn0266403	FBtr0344345						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14359	chrX	8386555	8386911	+	14	NA	exon (FBgn0030033, exon 2 of 5)	-exon (FBgn0030033, exon 2 of 5)	952	FBgn0030033	FBgn0030033	FBtr0071173						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8564	chr3L	19191860	19192189	+	14	NA	intron (FBgn0016797, intron 3 of 5)	-intron (FBgn0016797, intron 4 of 6)	-7298	FBgn0267603	FBgn0267603	FBtr0347049						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4039	chr2R	12069011	12069454	+	14	NA	intron (FBgn0033679, intron 2 of 6)	-intron (FBgn0033679, intron 2 of 6)	10311	FBgn0033679	FBgn0033679	FBtr0088022						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_576	chr2L	5007103	5007286	+	14	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	-2266	FBgn0053113	FBgn0053113	FBtr0301538						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13397	chrX	1535482	1536277	+	14	NA	intron (FBgn0025390, intron 7 of 7)	-intron (FBgn0025390, intron 7 of 7)	22521	FBgn0065095	FBgn0065095	FBtr0091687						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14473	chrX	9252132	9252317	+	14	NA	promoter-TSS (FBgn0030114)	-promoter-TSS (FBgn0030114)	1804	FBgn0030114	FBgn0030114	FBtr0340123						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_16039	chrX	21504966	21505352	+	14	NA	intron (FBgn0266457, intron 1 of 1)	-intron (FBgn0266457, intron 1 of 1)	14059	FBgn0031182	FBgn0031182	FBtr0077212						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6724	chr3L	3709689	3709895	+	14	NA	TTS (FBgn0267235)	-TTS (FBgn0267235)	1229	FBgn0267235	FBgn0267235	FBtr0346406						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5133	chr2R	19160371	19160703	+	14	NA	exon (FBgn0000578, exon 6 of 10)	-exon (FBgn0000578, exon 6 of 10)	-9686	FBgn0034420	FBgn0034420	FBtr0481659						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10846	chr3R	15409875	15410037	+	14	NA	promoter-TSS (FBgn0041188)	-promoter-TSS (FBgn0041188)	-936	FBgn0041188	FBgn0041188	FBtr0344377						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10052	chr3R	8567849	8568298	+	14	NA	exon (FBgn0266916, exon 5 of 8)	-exon (FBgn0266916, exon 5 of 8)	3968	FBgn0266916	FBgn0266916	FBtr0089973						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1808	chr2L	16413803	16414004	+	14	NA	intron (FBgn0028523, intron 1 of 3)	-intron (FBgn0028523, intron 1 of 3)	3981	FBgn0086037	FBgn0086037	FBtr0114313						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5943	chr2R	24073840	24073990	+	14	NA	promoter-TSS (FBgn0259209)	-promoter-TSS (FBgn0259209)	-1259	FBgn0259209	FBgn0259209	FBtr0343338						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12750	chr3R	31527091	31527929	+	14	NA	Intergenic	Intergenic	-4232	FBgn0267133	FBgn0267133	FBtr0346231						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7094	chr3L	7042041	7042169	+	14	NA	intron (FBgn0260660, intron 10 of 19)	-intron (FBgn0260660, intron 12 of 21)	-3758	FBgn0267482	FBgn0267482	FBtr0346854						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13953	chrX	5181426	5181737	+	14	NA	intron (FBgn0029747, intron 1 of 1)	-intron (FBgn0029746, intron 2 of 28)	788	FBgn0029747	FBgn0029747	FBtr0070759						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2636	chr2R	4236732	4236844	+	14	NA	exon (FBgn0262117, exon 7 of 11)	-exon (FBgn0262117, exon 7 of 11)	6146	FBgn0262117	FBgn0262117	FBtr0111268						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4258	chr2R	13449195	13449443	+	14	NA	promoter-TSS (FBgn0013765)	-promoter-TSS (FBgn0013765)	81	FBgn0013765	FBgn0013765	FBtr0309891						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15940	chrX	20719795	20720025	+	14	NA	Intergenic	Intergenic	16050	FBgn0031129	FBgn0031129	FBtr0346615						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11112	chr3R	17948903	17949317	+	14	NA	intron (FBgn0263995, intron 2 of 11)	-intron (FBgn0263995, intron 2 of 11)	5004	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12122	chr3R	26124926	26125215	+	14	NA	exon (FBgn0267729, exon 1 of 1)	-exon (FBgn0267729, exon 1 of 1)	353	FBgn0267729	FBgn0267729	FBtr0347307						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4636	chr2R	15808521	15808854	+	14	NA	intron (FBgn0265991, intron 1 of 10)	-intron (FBgn0265991, intron 1 of 15)	6230	FBgn0265991	FBgn0265991	FBtr0392918						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4265	chr2R	13484972	13485777	+	14	NA	promoter-TSS (FBgn0040477)	-promoter-TSS (FBgn0040477)	17	FBgn0033842	FBgn0033842	FBtr0087701						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5978	chr2R	24277119	24277234	+	14	NA	intron (FBgn0005636, intron 1 of 5)	-intron (FBgn0005636, intron 1 of 5)	1442	FBgn0005636	FBgn0005636	FBtr0330612						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9498	chr3R	4979457	4979608	+	14	NA	Intergenic	Intergenic	-2733	FBgn0263455	FBgn0263455	FBtr0309311						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2458	chr2L	22081431	22081835	+	14	NA	TTS (FBgn0032971)	-TTS (FBgn0032971)	2001	FBgn0032971	FBgn0032971	FBtr0085935						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6385	chr3L	1370151	1370703	+	14	NA	promoter-TSS (FBgn0003295)	-promoter-TSS (FBgn0003295)	-201	FBgn0003295	FBgn0003295	FBtr0072681						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_729	chr2L	6094390	6094672	+	14	NA	exon (FBgn0266450, exon 3 of 4)	-exon (FBgn0266450, exon 3 of 4)	3119	FBgn0266450	FBgn0266450	FBtr0344438						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11056	chr3R	17403725	17403845	+	14	NA	promoter-TSS (FBgn0085308)	-promoter-TSS (FBgn0085308)	-67	FBgn0085309	FBgn0085309	FBtr0112476						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4420	chr2R	14421383	14421517	+	14	NA	exon (FBgn0033936, exon 1 of 1)	-exon (FBgn0033936, exon 1 of 1)	1126	FBgn0033936	FBgn0033936	FBtr0345529						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15928	chrX	20561716	20561844	+	14	NA	intron (FBgn0259162, intron 4 of 5)	-intron (FBgn0259162, intron 4 of 5)	-12502	FBgn0260870	FBgn0260870	FBtr0301564						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13148	chrX	341683	342035	+	14	NA	intron (FBgn0024989, intron 2 of 6)	-intron (FBgn0024989, intron 1 of 5)	-1182	FBgn0024989	FBgn0024989	FBtr0342962						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15796	chrX	19432501	19432663	+	14	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	-42481	FBgn0031018	FBgn0031018	FBtr0074710						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9045	chr3L	22383825	22383975	+	14	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	-23032	FBgn0267627	FBgn0267627	FBtr0347078						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8020	chr3L	14913603	14913712	+	14	NA	intron (FBgn0259099, intron 1 of 10)	-intron (FBgn0259099, intron 1 of 10)	9852	FBgn0259099	FBgn0259099	FBtr0331181						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5280	chr2R	20048347	20048584	+	14	NA	Intergenic	Intergenic	-9630	FBgn0265842	FBgn0265842	FBtr0342683						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15480	chrX	17223355	17224121	+	14	NA	promoter-TSS (FBgn0085356)	-promoter-TSS (FBgn0085356)	77	FBgn0085356	FBgn0085356	FBtr0112529						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2046	chr2L	19072781	19072955	+	14	NA	exon (FBgn0032753, exon 4 of 6)	-exon (FBgn0032753, exon 4 of 6)	1281	FBgn0032753	FBgn0032753	FBtr0081173						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8907	chr3L	21673188	21673884	+	14	NA	TTS (FBgn0037116)	-TTS (FBgn0037116)	1397	FBgn0037115	FBgn0037115	FBtr0078429						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5754	chr2R	22984769	22985134	+	14	NA	promoter-TSS (FBgn0261706)	-promoter-TSS (FBgn0261706)	383	FBgn0052833	FBgn0052833	FBtr0071990						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8452	chr3L	18198218	18198523	+	14	NA	Intergenic	Intergenic	2198	FBgn0266769	FBgn0266769	FBtr0345394						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1865	chr2L	16774606	16774994	+	14	NA	exon (FBgn0264695, exon 8 of 18)	-exon (FBgn0264695, exon 8 of 18)	7023	FBgn0264695	FBgn0264695	FBtr0346712						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14629	chrX	10524480	10524889	+	14	NA	intron (FBgn0085443, intron 3 of 10)	-intron (FBgn0085443, intron 3 of 9)	32678	FBgn0085443	FBgn0085443	FBtr0310296						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14572	chrX	10089227	10089378	+	14	NA	intron (FBgn0083940, intron 2 of 7)	-intron (FBgn0083940, intron 2 of 6)	2775	FBgn0083940	FBgn0083940	FBtr0343017						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1197	chr2L	9897530	9897651	+	14	NA	promoter-TSS (FBgn0004867)	-promoter-TSS (FBgn0004867)	-38	FBgn0004867	FBgn0004867	FBtr0345436						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4927	chr2R	17754909	17755235	+	14	NA	exon (FBgn0034276, exon 1 of 3)	-exon (FBgn0034276, exon 1 of 3)	1350	FBgn0034276	FBgn0034276	FBtr0089560						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10391	chr3R	11231912	11232171	+	14	NA	promoter-TSS (FBgn0037882)	-promoter-TSS (FBgn0037882)	129	FBgn0037883	FBgn0037883	FBtr0082353						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14103	chrX	6582603	6582769	+	14	NA	exon (FBgn0085446, exon 11 of 11)	-exon (FBgn0085446, exon 11 of 11)	-6604	FBgn0029877	FBgn0029877	FBtr0070944						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4787	chr2R	16755237	16755714	+	14	NA	TTS (FBgn0085218)	-TTS (FBgn0085218)	402	FBgn0034154	FBgn0034154	FBtr0473617						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8161	chr3L	16141357	16141526	+	14	NA	exon (FBgn0036576, exon 3 of 4)	-exon (FBgn0036576, exon 3 of 4)	2595	FBgn0052152	FBgn0052152	FBtr0479927						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8092	chr3L	15542806	15543610	+	14	NA	intron (FBgn0004396, intron 1 of 5)	-intron (FBgn0004396, intron 1 of 5)	7813	FBgn0004396	FBgn0004396	FBtr0075558						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9560	chr3R	5198221	5198524	+	14	NA	promoter-TSS (FBgn0259212)	-promoter-TSS (FBgn0259212)	-3209	FBgn0263018	FBgn0263018	FBtr0306791						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6337	chr3L	1089708	1089934	+	14	NA	intron (FBgn0004870, intron 1 of 3)	-intron (FBgn0004870, intron 1 of 3)	11268	FBgn0004870	FBgn0004870	FBtr0333270						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4038	chr2R	12052081	12052428	+	14	NA	promoter-TSS (FBgn0050039)	-promoter-TSS (FBgn0050039)	-499	FBgn0050039	FBgn0050039	FBtr0088023						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_912	chr2L	7613512	7613709	+	14	NA	exon (FBgn0031926, exon 2 of 6)	-exon (FBgn0031926, exon 2 of 6)	5221	FBgn0031926	FBgn0031926	FBtr0079472						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8262	chr3L	16824812	16824967	+	14	NA	intron (FBgn0036665, intron 1 of 3)	-intron (FBgn0036665, intron 1 of 3)	4185	FBgn0036665	FBgn0036665	FBtr0305913						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3696	chr2R	10293576	10293726	+	14	NA	exon (FBgn0033504, exon 4 of 17)	-exon (FBgn0033504, exon 4 of 17)	14915	FBgn0033504	FBgn0033504	FBtr0479881						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2842	chr2R	5999339	5999761	+	14	NA	exon (FBgn0264959, exon 2 of 10)	-exon (FBgn0264959, exon 2 of 10)	6558	FBgn0264959	FBgn0264959	FBtr0481671						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15903	chrX	20342793	20343208	+	14	NA	Intergenic	Intergenic	-12628	FBgn0031100	FBgn0031100	FBtr0335042						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15490	chrX	17284732	17285351	+	14	NA	promoter-TSS (FBgn0030837)	-promoter-TSS (FBgn0030837)	-541	FBgn0030837	FBgn0030837	FBtr0074444						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12147	chr3R	26445844	26446016	+	14	NA	intron (FBgn0263118, intron 1 of 1)	-intron (FBgn0263118, intron 1 of 1)	-3149	FBgn0042711	FBgn0042711	FBtr0085010						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_126	chr2L	760519	760736	+	14	NA	exon (FBgn0031275, exon 10 of 10)	-exon (FBgn0031275, exon 10 of 10)	7827	FBgn0031275	FBgn0031275	FBtr0343787						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1041	chr2L	8673359	8674192	+	14	NA	exon (FBgn0001114, exon 2 of 3)	-exon (FBgn0001114, exon 2 of 3)	623	FBgn0001114	FBgn0001114	FBtr0307091						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5160	chr2R	19334161	19334368	+	14	NA	intron (FBgn0054045, intron 2 of 3)	-intron (FBgn0054045, intron 2 of 3)	3375	FBgn0054045	FBgn0054045	FBtr0302390						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14040	chrX	5924133	5924285	+	14	NA	intron (FBgn0029824, intron 1 of 6)	-intron (FBgn0029824, intron 1 of 6)	7112	FBgn0029824	FBgn0029824	FBtr0343051						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8388	chr3L	17855656	17855877	+	14	NA	promoter-TSS (FBgn0036764)	-promoter-TSS (FBgn0036764)	1028	FBgn0036764	FBgn0036764	FBtr0273277						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2003	chr2L	18781224	18781362	+	14	NA	intron (FBgn0045852, intron 1 of 7)	-intron (FBgn0045852, intron 1 of 7)	1307	FBgn0045852	FBgn0045852	FBtr0332015						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1595	chr2L	14040285	14040491	+	14	NA	exon (FBgn0028875, exon 1 of 14)	-exon (FBgn0028875, exon 1 of 14)	218	FBgn0028875	FBgn0028875	FBtr0300594						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10986	chr3R	16602312	16602466	+	14	NA	intron (FBgn0027562, intron 1 of 6)	-intron (FBgn0027562, intron 1 of 6)	2472	FBgn0027562	FBgn0027562	FBtr0083360						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10864	chr3R	15612359	15612513	+	14	NA	Intergenic	Intergenic	-23032	FBgn0263040	FBgn0263040	FBtr0306929						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11110	chr3R	17891140	17891354	+	14	NA	exon (FBgn0053547, exon 11 of 24)	-exon (FBgn0053547, exon 11 of 24)	-15217	FBgn0038558	FBgn0038558	FBtr0308497						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3592	chr2R	9705193	9705407	+	14	NA	promoter-TSS (FBgn0033439)	-promoter-TSS (FBgn0033439)	916	FBgn0260474	FBgn0260474	FBtr0302050						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12640	chr3R	30745812	30746063	+	14	NA	promoter-TSS (FBgn0039800)	-promoter-TSS (FBgn0039800)	353	FBgn0039801	FBgn0039801	FBtr0306292						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8948	chr3L	21910725	21911110	+	14	NA	intron (FBgn0262737, intron 2 of 10)	-intron (FBgn0262737, intron 2 of 8)	-6055	FBgn0267621	FBgn0267621	FBtr0347072						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15165	chrX	14907859	14908133	+	14	NA	exon (FBgn0030594, exon 2 of 2)	-exon (FBgn0030594, exon 2 of 2)	1712	FBgn0030594	FBgn0030594	FBtr0343380						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5231	chr2R	19816705	19817174	+	14	NA	TTS (FBgn0034475)	-TTS (FBgn0034475)	1385	FBgn0034475	FBgn0034475	FBtr0086335						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11088	chr3R	17680370	17680849	+	14	NA	promoter-TSS (FBgn0038535)	-promoter-TSS (FBgn0038535)	1906	FBgn0038535	FBgn0038535	FBtr0089417						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15469	chrX	17149833	17150365	+	14	NA	exon (FBgn0260747, exon 2 of 2)	-exon (FBgn0260747, exon 2 of 2)	1068	FBgn0260747	FBgn0260747	FBtr0343291						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3584	chr2R	9658189	9658336	+	14	NA	promoter-TSS (FBgn0033438)	-promoter-TSS (FBgn0033438)	-32	FBgn0033438	FBgn0033438	FBtr0088501						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_184	chr2L	1286662	1286791	+	14	NA	exon (FBgn0041097, exon 7 of 12)	-exon (FBgn0041097, exon 7 of 12)	30309	FBgn0041097	FBgn0041097	FBtr0479835						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1706	chr2L	14921799	14921935	+	14	NA	intron (FBgn0259213, intron 11 of 19)	-intron (FBgn0259213, intron 11 of 19)	-2723	FBgn0028887	FBgn0028887	FBtr0080675						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13223	chrX	707840	708011	+	14	NA	intron (FBgn0021764, intron 2 of 13)	-intron (FBgn0021764, intron 2 of 14)	21091	FBgn0021764	FBgn0021764	FBtr0340197						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9324	chr3R	3845141	3845265	+	14	NA	Intergenic	Intergenic	-1526	FBgn0039955	FBgn0039955	FBtr0113989						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9427	chr3R	4664796	4665054	+	14	NA	intron (FBgn0263346, intron 1 of 13)	-intron (FBgn0263346, intron 2 of 8)	-3986	FBgn0265039	FBgn0265039	FBtr0336464						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5114	chr2R	18955657	18955823	+	14	NA	exon (FBgn0034408, exon 5 of 8)	-exon (FBgn0034408, exon 5 of 8)	8423	FBgn0034408	FBgn0034408	FBtr0344564						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15576	chrX	17923150	17923497	+	14	NA	TTS (FBgn0003380)	-TTS (FBgn0003380)	11861	FBgn0030884	FBgn0030884	FBtr0344233						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3259	chr2R	8048084	8048257	+	14	NA	Intergenic	Intergenic	16887	FBgn0025360	FBgn0025360	FBtr0329885						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13648	chrX	3002496	3002606	+	14	NA	intron (FBgn0028369, intron 6 of 10)	-intron (FBgn0028369, intron 6 of 12)	13500	FBgn0028369	FBgn0028369	FBtr0309501						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_400	chr2L	3316866	3316972	+	14	NA	TTS (FBgn0031519)	-TTS (FBgn0031519)	2953	FBgn0031519	FBgn0031519	FBtr0331372						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5635	chr2R	22257268	22257457	+	14	NA	intron (FBgn0020307, intron 1 of 5)	-intron (FBgn0020307, intron 1 of 5)	-13556	FBgn0020307	FBgn0020307	FBtr0071776						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3839	chr2R	11069390	11070128	+	14	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	-15827	FBgn0262817	FBgn0262817	FBtr0306049						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_21	chr2L	155345	155521	+	14	NA	promoter-TSS (FBgn0031228)	-promoter-TSS (FBgn0031228)	-128	FBgn0031227	FBgn0031227	FBtr0078147						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9453	chr3R	4757724	4758373	+	14	NA	exon (FBgn0264907, exon 2 of 5)	-exon (FBgn0264907, exon 2 of 5)	8013	FBgn0010750	FBgn0010750	FBtr0334899						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14744	chrX	11437773	11438171	+	14	NA	exon (FBgn0262740, exon 3 of 9)	-exon (FBgn0262740, exon 3 of 9)	-5205	FBgn0030300	FBgn0030300	FBtr0073497						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12637	chr3R	30734415	30735282	+	14	NA	Intergenic	Intergenic	-3683	FBgn0039798	FBgn0039798	FBtr0335452						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2107	chr2L	19490074	19490383	+	14	NA	promoter-TSS (FBgn0032791)	-promoter-TSS (FBgn0032791)	-34	FBgn0032791	FBgn0032791	FBtr0331324						NA
