PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP3.mLb.clN_peak_14397	chr3R	13460000	13460184	+	14	NA	exon (FBgn0038156, exon 11 of 17)	-exon (FBgn0038156, exon 11 of 17)	6014	FBgn0286034	FBgn0286034	FBtr0473378						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7101	chr2R	19042695	19042795	+	14	NA	Intergenic	Intergenic	-6358	FBgn0034413	FBgn0034413	FBtr0086597						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12230	chr3L	21980180	21981089	+	14	NA	exon (FBgn0037146, exon 10 of 12)	-exon (FBgn0037146, exon 10 of 12)	-4576	FBgn0000045	FBgn0000045	FBtr0334090						NA
ManzF3Ctrl_REP3.mLb.clN_peak_630	chr2L	3918182	3918885	+	14	NA	exon (FBgn0051774, exon 6 of 9)	-exon (FBgn0051774, exon 6 of 9)	-4245	FBgn0051773	FBgn0051773	FBtr0077509						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17805	chr4	708758	709157	+	14	NA	intron (FBgn0005558, intron 2 of 8)	-intron (FBgn0005558, intron 1 of 7)	4306	FBgn0005558	FBgn0005558	FBtr0100396						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4786	chr2R	9490957	9491191	+	14	NA	Intergenic	Intergenic	-3092	FBgn0004360	FBgn0004360	FBtr0339383						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7563	chr2R	21405417	21405555	+	14	NA	intron (FBgn0010415, intron 3 of 6)	-intron (FBgn0010415, intron 3 of 6)	16081	FBgn0034629	FBgn0034629	FBtr0071607						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16834	chr3R	27227184	27227900	+	14	NA	exon (FBgn0261995, exon 2 of 2)	-exon (FBgn0261995, exon 2 of 2)	1019	FBgn0261995	FBgn0261995	FBtr0347068						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14819	chr3R	15744912	15745601	+	14	NA	exon (FBgn0038355, exon 2 of 4)	-exon (FBgn0038355, exon 2 of 4)	602	FBgn0038355	FBgn0038355	FBtr0344379						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13255	chr3R	6801668	6801944	+	14	NA	exon (FBgn0000439, exon 5 of 5)	-exon (FBgn0000439, exon 5 of 5)	-9013	FBgn0267575	FBgn0267575	FBtr0346989						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8205	chr2R	24135667	24135798	+	14	NA	TTS (FBgn0021875)	-TTS (FBgn0021875)	1743	FBgn0021875	FBgn0021875	FBtr0072253						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6117	chr2R	14684319	14684574	+	14	NA	exon (FBgn0020269, exon 2 of 6)	-exon (FBgn0020269, exon 2 of 6)	-6310	FBgn0050480	FBgn0050480	FBtr0332466						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6706	chr2R	17343264	17343873	+	14	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-36266	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12274	chr3L	22179426	22180020	+	14	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	-2124	FBgn0267633	FBgn0267633	FBtr0347088						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13254	chr3R	6792400	6792939	+	14	NA	exon (FBgn0000439, exon 1 of 5)	-exon (FBgn0000439, exon 1 of 5)	833	FBgn0000439	FBgn0000439	FBtr0081621						NA
ManzF3Ctrl_REP3.mLb.clN_peak_608	chr2L	3782088	3782941	+	14	NA	exon (FBgn0004893, exon 4 of 4)	-exon (FBgn0004893, exon 4 of 4)	-2433	FBgn0051960	FBgn0051960	FBtr0077494						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14466	chr3R	13769201	13769345	+	14	NA	exon (FBgn0038180, exon 4 of 7)	-exon (FBgn0038180, exon 4 of 7)	1724	FBgn0038180	FBgn0038180	FBtr0082826						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20928	chrX	15359873	15360228	+	14	NA	exon (FBgn0003132, exon 2 of 2)	-exon (FBgn0003132, exon 2 of 2)	1011	FBgn0003132	FBgn0003132	FBtr0074017						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16910	chr3R	27829163	27829465	+	14	NA	intron (FBgn0085382, intron 3 of 12)	-intron (FBgn0085382, intron 3 of 11)	-15775	FBgn0067407	FBgn0067407	FBtr0085225						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7836	chr2R	22629797	22629955	+	14	NA	exon (FBgn0053143, exon 7 of 10)	-exon (FBgn0053143, exon 7 of 10)	6066	FBgn0034748	FBgn0034748	FBtr0071938						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21854	chrX	20051184	20051708	+	14	NA	exon (FBgn0031085, exon 1 of 1)	-exon (FBgn0031085, exon 1 of 1)	152	FBgn0031085	FBgn0031085	FBtr0070002						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16905	chr3R	27809726	27809912	+	14	NA	intron (FBgn0085382, intron 3 of 12)	-intron (FBgn0085382, intron 3 of 11)	-35270	FBgn0067407	FBgn0067407	FBtr0085225						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21586	chrX	18764038	18764262	+	14	NA	TTS (FBgn0030954)	-TTS (FBgn0030954)	9877	FBgn0030954	FBgn0030954	FBtr0113003						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21405	chrX	17857025	17857416	+	14	NA	exon (FBgn0030876, exon 1 of 3)	-exon (FBgn0030876, exon 1 of 3)	246	FBgn0030876	FBgn0030876	FBtr0074492						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18771	chrX	3984047	3984151	+	14	NA	Intergenic	Intergenic	-12749	FBgn0029690	FBgn0029690	FBtr0445312						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9210	chr3L	3785045	3785398	+	14	NA	intron (FBgn0052264, intron 1 of 10)	-intron (FBgn0052264, intron 1 of 11)	-5583	FBgn0052266	FBgn0052266	FBtr0073147						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6916	chr2R	18227933	18228173	+	14	NA	exon (FBgn0266849, exon 1 of 1)	-exon (FBgn0266849, exon 1 of 1)	1258	FBgn0266849	FBgn0266849	FBtr0345624						NA
ManzF3Ctrl_REP3.mLb.clN_peak_280	chr2L	1710902	1711040	+	14	NA	promoter-TSS (FBgn0031356)	-promoter-TSS (FBgn0031356)	509	FBgn0031357	FBgn0031357	FBtr0077882						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13423	chr3R	7861258	7861429	+	14	NA	exon (FBgn0037525, exon 13 of 15)	-exon (FBgn0037525, exon 13 of 15)	23098	FBgn0267802	FBgn0267802	FBtr0347371						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5182	chr2R	10999568	11000161	+	14	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	53555	FBgn0266763	FBgn0266763	FBtr0345362						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18042	chrX	678810	679099	+	14	NA	Intergenic	Intergenic	1819	FBgn0286919	FBgn0286919	FBtr0475144						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19488	chrX	7559129	7559823	+	14	NA	Intergenic	Intergenic	3698	FBgn0265694	FBgn0265694	FBtr0340606						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9017	chr3L	2713523	2713627	+	14	NA	Intergenic	Intergenic	-1885	FBgn0264606	FBgn0264606	FBtr0333632						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20680	chrX	13772952	13773582	+	14	NA	exon (FBgn0003218, exon 10 of 12)	-exon (FBgn0003218, exon 10 of 12)	8903	FBgn0030521	FBgn0030521	FBtr0346091						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13831	chr3R	9945646	9946063	+	14	NA	TTS (FBgn0267336)	-TTS (FBgn0267336)	40206	FBgn0037770	FBgn0037770	FBtr0333687						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6195	chr2R	15025516	15025709	+	14	NA	promoter-TSS (FBgn0043530)	-promoter-TSS (FBgn0043530)	508	FBgn0266791	FBgn0266791	FBtr0345421						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13520	chr3R	8316154	8316369	+	14	NA	promoter-TSS (FBgn0266742)	-promoter-TSS (FBgn0266742)	282	FBgn0037574	FBgn0037574	FBtr0081858						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21185	chrX	16713193	16713759	+	14	NA	TTS (FBgn0085354)	-TTS (FBgn0085354)	2173	FBgn0030780	FBgn0030780	FBtr0074322						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2248	chr2L	13844641	13845330	+	14	NA	exon (FBgn0028920, exon 2 of 2)	-exon (FBgn0028920, exon 2 of 2)	340	FBgn0028920	FBgn0028920	FBtr0343671						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16293	chr3R	24074937	24075213	+	14	NA	intron (FBgn0053100, intron 2 of 2)	-intron (FBgn0053100, intron 2 of 3)	16788	FBgn0040283	FBgn0040283	FBtr0084541						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6882	chr2R	18090168	18090348	+	14	NA	exon (FBgn0085415, exon 2 of 5)	-exon (FBgn0085415, exon 2 of 5)	4642	FBgn0034299	FBgn0034299	FBtr0329995						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4533	chr2R	8542630	8543115	+	14	NA	TTS (FBgn0265306)	-TTS (FBgn0265306)	670	FBgn0265306	FBgn0265306	FBtr0339347						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14118	chr3R	11736527	11736628	+	14	NA	TTS (FBgn0002906)	-TTS (FBgn0002906)	961	FBgn0037942	FBgn0037942	FBtr0335211						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14184	chr3R	12049861	12050204	+	14	NA	promoter-TSS (FBgn0037987)	-promoter-TSS (FBgn0037987)	-819	FBgn0037987	FBgn0037987	FBtr0082553						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9570	chr3L	6159537	6159655	+	14	NA	promoter-TSS (FBgn0085300)	-promoter-TSS (FBgn0085300)	-966	FBgn0085300	FBgn0085300	FBtr0112466						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7036	chr2R	18761752	18762376	+	14	NA	promoter-TSS (FBgn0259682)	-promoter-TSS (FBgn0259682)	306	FBgn0034389	FBgn0034389	FBtr0330004						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9224	chr3L	3831831	3832715	+	14	NA	exon (FBgn0004875, exon 3 of 12)	-exon (FBgn0004875, exon 3 of 12)	6824	FBgn0064227	FBgn0064227	FBtr0073154						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14315	chr3R	12969772	12970323	+	14	NA	exon (FBgn0038098, exon 5 of 11)	-exon (FBgn0038098, exon 5 of 11)	2080	FBgn0038098	FBgn0038098	FBtr0331428						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15151	chr3R	17767145	17767556	+	14	NA	TTS (FBgn0262562)	-TTS (FBgn0262562)	-4162	FBgn0038542	FBgn0038542	FBtr0346161						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16848	chr3R	27306315	27307031	+	14	NA	intron (FBgn0039510, intron 21 of 31)	-intron (FBgn0039510, intron 21 of 31)	-11655	FBgn0265314	FBgn0265314	FBtr0339323						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16682	chr3R	26251486	26251771	+	14	NA	exon (FBgn0267730, exon 3 of 3)	-exon (FBgn0267730, exon 3 of 3)	-9274	FBgn0265380	FBgn0265380	FBtr0339613						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21920	chrX	20486947	20487518	+	14	NA	TTS (FBgn0040649)	-TTS (FBgn0040649)	1052	FBgn0040649	FBgn0040649	FBtr0077311						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16552	chr3R	25367061	25367217	+	14	NA	intron (FBgn0004509, intron 4 of 12)	-intron (FBgn0004509, intron 4 of 11)	8854	FBgn0039331	FBgn0039331	FBtr0273265						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3088	chr2L	20477110	20477279	+	14	NA	promoter-TSS (FBgn0286916)	-promoter-TSS (FBgn0286916)	-70	FBgn0286916	FBgn0286916	FBtr0475141						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3900	chr2R	6079144	6080341	+	14	NA	exon (FBgn0033061, exon 2 of 2)	-exon (FBgn0033061, exon 2 of 2)	830	FBgn0033061	FBgn0033061	FBtr0086022						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6790	chr2R	17675052	17675729	+	14	NA	exon (FBgn0016059, exon 5 of 7)	-exon (FBgn0016059, exon 5 of 7)	-2750	FBgn0034259	FBgn0034259	FBtr0086892						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5503	chr2R	12299127	12299283	+	14	NA	TTS (FBgn0261611)	-TTS (FBgn0261611)	-1400	FBgn0266809	FBgn0266809	FBtr0345484						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2629	chr2L	16912647	16912953	+	14	NA	exon (FBgn0261671, exon 20 of 23)	-exon (FBgn0261671, exon 20 of 23)	-2382	FBgn0026150	FBgn0026150	FBtr0080956						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10064	chr3L	8893156	8893403	+	14	NA	exon (FBgn0020633, exon 4 of 5)	-exon (FBgn0020633, exon 4 of 5)	521	FBgn0267531	FBgn0267531	FBtr0346919						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4874	chr2R	9865713	9866057	+	14	NA	promoter-TSS (FBgn0288856)	-promoter-TSS (FBgn0288856)	253	FBgn0033457	FBgn0033457	FBtr0472834						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3073	chr2L	20372739	20372876	+	14	NA	exon (FBgn0026756, exon 2 of 2)	-exon (FBgn0026756, exon 2 of 2)	1297	FBgn0026756	FBgn0026756	FBtr0479837						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10050	chr3L	8835358	8835683	+	14	NA	promoter-TSS (FBgn0052026)	-promoter-TSS (FBgn0052026)	-942	FBgn0052026	FBgn0052026	FBtr0076584						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13282	chr3R	6951399	6952486	+	14	NA	intron (FBgn0260642, intron 2 of 6)	-intron (FBgn0260642, intron 2 of 6)	6428	FBgn0287588	FBgn0287588	FBtr0479860						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16458	chr3R	24913890	24914543	+	14	NA	promoter-TSS (FBgn0051382)	-promoter-TSS (FBgn0051382)	-618	FBgn0051382	FBgn0051382	FBtr0084714						NA
ManzF3Ctrl_REP3.mLb.clN_peak_167	chr2L	836839	837232	+	14	NA	exon (FBgn0020304, exon 2 of 5)	-exon (FBgn0020304, exon 2 of 5)	11066	FBgn0010583	FBgn0010583	FBtr0078015						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6690	chr2R	17291469	17291748	+	14	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	15694	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18150	chrX	1075467	1077300	+	14	NA	intron (FBgn0040397, intron 6 of 6)	-intron (FBgn0040397, intron 3 of 3)	24858	FBgn0040398	FBgn0040398	FBtr0070179						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3732	chr2R	5255939	5256105	+	14	NA	TTS (FBgn0084008)	-TTS (FBgn0084008)	2077	FBgn0084008	FBgn0084008	FBtr0335257						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21582	chrX	18743099	18743211	+	14	NA	Intergenic	Intergenic	-3260	FBgn0030951	FBgn0030951	FBtr0074607						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9836	chr3L	7764553	7764962	+	14	NA	exon (FBgn0023076, exon 8 of 8)	-exon (FBgn0023076, exon 8 of 8)	2473	FBgn0023076	FBgn0023076	FBtr0100134						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11976	chr3L	20859903	20860067	+	14	NA	exon (FBgn0052432, exon 3 of 20)	-exon (FBgn0052432, exon 3 of 20)	17998	FBgn0037031	FBgn0037031	FBtr0300873						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18566	chrX	2902328	2902772	+	14	NA	intron (FBgn0028369, intron 3 of 10)	-intron (FBgn0028369, intron 3 of 12)	11782	FBgn0040355	FBgn0040355	FBtr0070546						NA
ManzF3Ctrl_REP3.mLb.clN_peak_984	chr2L	6093948	6095349	+	14	NA	exon (FBgn0266450, exon 3 of 4)	-exon (FBgn0266450, exon 3 of 4)	3236	FBgn0266445	FBgn0266445	FBtr0344439						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10229	chr3L	9754048	9754178	+	14	NA	intron (FBgn0259163, intron 1 of 12)	-intron (FBgn0259163, intron 1 of 11)	-2537	FBgn0259163	FBgn0259163	FBtr0331537						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20677	chrX	13760074	13760949	+	14	NA	exon (FBgn0004047, exon 3 of 3)	-exon (FBgn0004047, exon 3 of 3)	965	FBgn0004047	FBgn0004047	FBtr0346090						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21163	chrX	16641617	16643551	+	14	NA	exon (FBgn0030766, exon 1 of 2)	-exon (FBgn0030766, exon 1 of 2)	1616	FBgn0030766	FBgn0030766	FBtr0340150						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21183	chrX	16706271	16706823	+	14	NA	intron (FBgn0030777, intron 1 of 1)	-intron (FBgn0030777, intron 1 of 1)	327	FBgn0030777	FBgn0030777	FBtr0074361						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12476	chr3L	23221140	23221628	+	14	NA	intron (FBgn0266347, intron 3 of 11)	-intron (FBgn0266347, intron 3 of 11)	14715	FBgn0266347	FBgn0266347	FBtr0346707						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15026	chr3R	17029683	17029910	+	14	NA	exon (FBgn0038468, exon 3 of 3)	-exon (FBgn0038468, exon 3 of 3)	1103	FBgn0038468	FBgn0038468	FBtr0083389						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3888	chr2R	6049510	6050180	+	14	NA	TTS (FBgn0085241)	-TTS (FBgn0085241)	441	FBgn0085241	FBgn0085241	FBtr0302826						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1091	chr2L	6687035	6688425	+	14	NA	exon (FBgn0031850, exon 11 of 13)	-exon (FBgn0031850, exon 11 of 13)	-1018	FBgn0031849	FBgn0031849	FBtr0079315						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20092	chrX	10671787	10672189	+	14	NA	TTS (FBgn0030224)	-TTS (FBgn0030224)	1478	FBgn0030224	FBgn0030224	FBtr0071504						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10938	chr3L	14555015	14555307	+	14	NA	Intergenic	Intergenic	-4186	FBgn0036428	FBgn0036428	FBtr0333037						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1479	chr2L	8782976	8783083	+	14	NA	promoter-TSS (FBgn0261627)	-promoter-TSS (FBgn0261627)	-529	FBgn0261627	FBgn0261627	FBtr0302991						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16612	chr3R	25766218	25766383	+	14	NA	Intergenic	Intergenic	9069	FBgn0039366	FBgn0039366	FBtr0344619						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8884	chr3L	2014561	2014736	+	14	NA	Intergenic	Intergenic	-3897	FBgn0265728	FBgn0265728	FBtr0340684						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1525	chr2L	9149035	9149184	+	14	NA	intron (FBgn0052982, intron 3 of 9)	-intron (FBgn0052982, intron 2 of 8)	-15126	FBgn0032100	FBgn0032100	FBtr0079773						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5756	chr2R	13264402	13265077	+	14	NA	TTS (FBgn0259219)	-TTS (FBgn0259219)	2254	FBgn0259219	FBgn0259219	FBtr0299741						NA
ManzF3Ctrl_REP3.mLb.clN_peak_200	chr2L	1048838	1049134	+	14	NA	promoter-TSS (FBgn0031294)	-promoter-TSS (FBgn0031294)	11740	FBgn0031296	FBgn0031296	FBtr0077951						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9677	chr3L	6850729	6851000	+	14	NA	Intergenic	Intergenic	15575	FBgn0266590	FBgn0266590	FBtr0344812						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21016	chrX	15824594	15824785	+	14	NA	exon (FBgn0003345, exon 12 of 12)	-exon (FBgn0003345, exon 12 of 12)	10801	FBgn0000319	FBgn0000319	FBtr0112798						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11051	chr3L	15239526	15239992	+	14	NA	exon (FBgn0029114, exon 1 of 1)	-exon (FBgn0029114, exon 1 of 1)	4140	FBgn0029114	FBgn0029114	FBtr0075607						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9208	chr3L	3767291	3767515	+	14	NA	exon (FBgn0052264, exon 5 of 12)	-exon (FBgn0052264, exon 5 of 12)	-12202	FBgn0035458	FBgn0035458	FBtr0303094						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21320	chrX	17426683	17426887	+	14	NA	exon (FBgn0030839, exon 3 of 4)	-exon (FBgn0030839, exon 3 of 4)	786	FBgn0030839	FBgn0030839	FBtr0074432						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20876	chrX	15074007	15074143	+	14	NA	exon (FBgn0030608, exon 2 of 4)	-exon (FBgn0030608, exon 2 of 4)	2145	FBgn0030608	FBgn0030608	FBtr0346060						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4123	chr2R	6972200	6972632	+	14	NA	promoter-TSS (FBgn0053558)	-promoter-TSS (FBgn0053558)	-779	FBgn0066292	FBgn0066292	FBtr0332945						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19619	chrX	8180073	8180279	+	14	NA	intron (FBgn0261873, intron 1 of 14)	-intron (FBgn0261873, intron 1 of 16)	1627	FBgn0261873	FBgn0261873	FBtr0340142						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13606	chr3R	8782452	8783153	+	14	NA	exon (FBgn0046874, exon 7 of 12)	-exon (FBgn0046874, exon 7 of 12)	-2013	FBgn0053189	FBgn0053189	FBtr0081940						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12149	chr3L	21670038	21670215	+	14	NA	promoter-TSS (FBgn0267580)	-promoter-TSS (FBgn0267580)	-83	FBgn0267580	FBgn0267580	FBtr0346995						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17565	chr3R	31562303	31562944	+	14	NA	intron (FBgn0039852, intron 8 of 8)	-intron (FBgn0039852, intron 8 of 8)	-5480	FBgn0267789	FBgn0267789	FBtr0347355						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18180	chrX	1179118	1179366	+	14	NA	promoter-TSS (FBgn0040362)	-promoter-TSS (FBgn0040362)	-923	FBgn0040362	FBgn0040362	FBtr0342727						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21316	chrX	17410662	17411466	+	14	NA	Intergenic	Intergenic	11081	FBgn0027602	FBgn0027602	FBtr0340619						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17790	chr4	647701	647851	+	14	NA	Intergenic	Intergenic	-1220	FBgn0039916	FBgn0039916	FBtr0344874						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1278	chr2L	7776201	7776957	+	14	NA	exon (FBgn0020880, exon 1 of 1)	-exon (FBgn0020880, exon 1 of 1)	1450	FBgn0020880	FBgn0020880	FBtr0301151						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6029	chr2R	14301908	14302197	+	14	NA	intron (FBgn0033921, intron 1 of 5)	-intron (FBgn0033921, intron 1 of 5)	301	FBgn0033921	FBgn0033921	FBtr0087562						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6994	chr2R	18560377	18560918	+	14	NA	exon (FBgn0050115, exon 2 of 8)	-exon (FBgn0050115, exon 2 of 8)	19503	FBgn0283428	FBgn0283428	FBtr0445172						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17471	chr3R	31211805	31212460	+	14	NA	intron (FBgn0061476, intron 1 of 3)	-intron (FBgn0061476, intron 1 of 3)	1244	FBgn0061476	FBgn0061476	FBtr0085777						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10154	chr3L	9422925	9423867	+	14	NA	exon (FBgn0023129, exon 1 of 1)	-exon (FBgn0023129, exon 1 of 1)	143	FBgn0023129	FBgn0023129	FBtr0076457						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3358	chr2L	21883799	21883967	+	14	NA	Intergenic	Intergenic	7212	FBgn0266902	FBgn0266902	FBtr0345769						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16475	chr3R	24999576	24999981	+	14	NA	intron (FBgn0039257, intron 2 of 7)	-intron (FBgn0039257, intron 1 of 6)	15394	FBgn0039257	FBgn0039257	FBtr0305668						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13507	chr3R	8258533	8259416	+	14	NA	exon (FBgn0260386, exon 5 of 8)	-exon (FBgn0260386, exon 5 of 8)	2924	FBgn0037560	FBgn0037560	FBtr0310082						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7908	chr2R	22871825	22872037	+	14	NA	intron (FBgn0034788, intron 1 of 5)	-intron (FBgn0034788, intron 1 of 5)	741	FBgn0034788	FBgn0034788	FBtr0071899						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4074	chr2R	6822299	6822834	+	14	NA	promoter-TSS (FBgn0265635)	-promoter-TSS (FBgn0265635)	30	FBgn0265635	FBgn0265635	FBtr0340501						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4106	chr2R	6917028	6917398	+	14	NA	intron (FBgn0050158, intron 6 of 7)	-intron (FBgn0050158, intron 6 of 7)	-6153	FBgn0033117	FBgn0033117	FBtr0336740						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15867	chr3R	21788385	21788812	+	14	NA	intron (FBgn0013759, intron 6 of 10)	-intron (FBgn0013759, intron 13 of 17)	-2390	FBgn0266181	FBgn0266181	FBtr0343762						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14957	chr3R	16443301	16444055	+	14	NA	promoter-TSS (FBgn0038428)	-promoter-TSS (FBgn0038428)	471	FBgn0038429	FBgn0038429	FBtr0337015						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21232	chrX	16991822	16991931	+	14	NA	intron (FBgn0266354, intron 2 of 9)	-intron (FBgn0266354, intron 1 of 8)	-23197	FBgn0030809	FBgn0030809	FBtr0346190						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8002	chr2R	23279190	23279490	+	14	NA	Intergenic	Intergenic	4773	FBgn0034840	FBgn0034840	FBtr0343198						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18132	chrX	1006365	1006630	+	14	NA	Intergenic	Intergenic	5146	FBgn0040338	FBgn0040338	FBtr0070184						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16877	chr3R	27603245	27603379	+	14	NA	exon (FBgn0039528, exon 2 of 8)	-exon (FBgn0039528, exon 2 of 8)	4084	FBgn0039528	FBgn0039528	FBtr0335247						NA
