PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP2.mLb.clN_peak_725	chr2L	5839879	5840032	+	11	NA	intron (FBgn0085410, intron 1 of 8)	-intron (FBgn0085410, intron 1 of 9)	15951	FBgn0085410	FBgn0085410	FBtr0342612						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12989	chr3R	27773221	27773377	+	11	NA	intron (FBgn0085382, intron 11 of 12)	-intron (FBgn0085382, intron 11 of 11)	30119	FBgn0005659	FBgn0005659	FBtr0085224						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15641	chrX	11843042	11843372	+	11	NA	exon (FBgn0030340, exon 2 of 2)	-exon (FBgn0030340, exon 2 of 2)	2892	FBgn0030340	FBgn0030340	FBtr0303268						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5558	chr2R	19028801	19029036	+	11	NA	exon (FBgn0263116, exon 2 of 9)	-exon (FBgn0263116, exon 2 of 9)	-1091	FBgn0263083	FBgn0263083	FBtr0307099						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6891	chr3L	1691292	1691906	+	11	NA	intron (FBgn0035260, intron 1 of 3)	-intron (FBgn0035260, intron 1 of 3)	2790	FBgn0035260	FBgn0035260	FBtr0303103						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5460	chr2R	18516453	18516615	+	11	NA	intron (FBgn0262476, intron 1 of 8)	-intron (FBgn0262476, intron 1 of 10)	1960	FBgn0262476	FBgn0262476	FBtr0304867						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4240	chr2R	11466167	11466763	+	11	NA	Intergenic	Intergenic	-9243	FBgn0001269	FBgn0001269	FBtr0345673						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7228	chr3L	4095715	4096014	+	11	NA	exon (FBgn0035497, exon 8 of 10)	-exon (FBgn0035497, exon 8 of 10)	2657	FBgn0035496	FBgn0035496	FBtr0073208						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10039	chr3R	4719052	4719191	+	11	NA	TTS (FBgn0027570)	-TTS (FBgn0027570)	278	FBgn0266228	FBgn0266228	FBtr0343891						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9146	chr3L	19625592	19625900	+	11	NA	exon (FBgn0036896, exon 8 of 8)	-exon (FBgn0036896, exon 8 of 8)	5244	FBgn0036895	FBgn0036895	FBtr0074948						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6937	chr3L	2085296	2085427	+	11	NA	exon (FBgn0086906, exon 15 of 41)	-exon (FBgn0086906, exon 15 of 41)	-2805	FBgn0262107	FBgn0262107	FBtr0304032						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16072	chrX	15616744	15616902	+	11	NA	intron (FBgn0003463, intron 1 of 5)	-intron (FBgn0003463, intron 1 of 5)	9717	FBgn0003463	FBgn0003463	FBtr0331760						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10320	chr3R	6384421	6384601	+	11	NA	exon (FBgn0037442, exon 1 of 9)	-exon (FBgn0037442, exon 1 of 9)	1597	FBgn0037442	FBgn0037442	FBtr0113198						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6007	chr2R	22169297	22169745	+	11	NA	exon (FBgn0000008, exon 6 of 10)	-exon (FBgn0000008, exon 6 of 10)	-4927	FBgn0085235	FBgn0085235	FBtr0112399						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12087	chr3R	21025127	21025595	+	11	NA	intron (FBgn0013812, intron 28 of 28)	-intron (FBgn0013812, intron 27 of 27)	-1198	FBgn0046763	FBgn0046763	FBtr0084047						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2731	chr2L	22723325	22723552	+	11	NA	intron (FBgn0058006, intron 1 of 9)	-intron (FBgn0058006, intron 1 of 9)	28357	FBgn0264548	FBgn0264548	FBtr0333244						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6168	chr2R	23048495	23048834	+	11	NA	TTS (FBgn0003900)	-TTS (FBgn0003900)	-5721	FBgn0261705	FBgn0261705	FBtr0303203						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4834	chr2R	14713451	14713735	+	11	NA	promoter-TSS (FBgn0020269)	-promoter-TSS (FBgn0020269)	29	FBgn0020269	FBgn0020269	FBtr0345427						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11509	chr3R	16162314	16162444	+	11	NA	intron (FBgn0063649, intron 2 of 7)	-intron (FBgn0063649, intron 2 of 7)	4218	FBgn0063649	FBgn0063649	FBtr0309302						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15561	chrX	11414713	11414965	+	11	NA	exon (FBgn0030298, exon 5 of 6)	-exon (FBgn0030298, exon 5 of 6)	-1649	FBgn0030297	FBgn0030297	FBtr0073550						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16313	chrX	17449736	17450224	+	11	NA	exon (FBgn0030841, exon 2 of 2)	-exon (FBgn0030841, exon 2 of 2)	-1206	FBgn0030840	FBgn0030840	FBtr0074437						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5240	chr2R	17067351	17068276	+	11	NA	exon (FBgn0050460, exon 4 of 5)	-exon (FBgn0050460, exon 4 of 5)	-2773	FBgn0286740	FBgn0286740	FBtr0474094						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7313	chr3L	4808121	4808428	+	11	NA	promoter-TSS (FBgn0042131)	-promoter-TSS (FBgn0042131)	-868	FBgn0042131	FBgn0042131	FBtr0073361						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13963	chrX	387056	387406	+	11	NA	TTS (FBgn0265965)	-TTS (FBgn0265965)	1673	FBgn0265965	FBgn0265965	FBtr0342969						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_282	chr2L	2154173	2154973	+	11	NA	exon (FBgn0031392, exon 7 of 7)	-exon (FBgn0031392, exon 7 of 7)	-1180	FBgn0031393	FBgn0031393	FBtr0077832						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10355	chr3R	6634684	6634929	+	11	NA	Intergenic	Intergenic	4655	FBgn0037462	FBgn0037462	FBtr0081681						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5979	chr2R	21974346	21974583	+	11	NA	exon (FBgn0034674, exon 2 of 5)	-exon (FBgn0034674, exon 2 of 5)	1342	FBgn0034674	FBgn0034674	FBtr0345537						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3649	chr2R	8586320	8586500	+	11	NA	Intergenic	Intergenic	-1631	FBgn0259226	FBgn0259226	FBtr0339346						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13113	chr3R	29002387	29002517	+	11	NA	intron (FBgn0039620, intron 1 of 9)	-intron (FBgn0039620, intron 1 of 9)	17954	FBgn0039620	FBgn0039620	FBtr0085345						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4605	chr2R	13377072	13377517	+	11	NA	exon (FBgn0033830, exon 1 of 2)	-exon (FBgn0033830, exon 1 of 2)	437	FBgn0033830	FBgn0033830	FBtr0087720						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4835	chr2R	14741855	14742472	+	11	NA	exon (FBgn0033958, exon 4 of 5)	-exon (FBgn0033958, exon 4 of 5)	-2921	FBgn0263376	FBgn0263376	FBtr0475189						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4049	chr2R	10594527	10594760	+	11	NA	intron (FBgn0263102, intron 1 of 7)	-intron (FBgn0263102, intron 3 of 9)	10957	FBgn0263102	FBgn0263102	FBtr0479799						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6503	chr2R	24761497	24761644	+	11	NA	TTS (FBgn0040666)	-TTS (FBgn0040666)	906	FBgn0035057	FBgn0035057	FBtr0072371						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3951	chr2R	10166070	10166244	+	11	NA	intron (FBgn0033494, intron 1 of 16)	-intron (FBgn0033494, intron 1 of 16)	-7573	FBgn0265512	FBgn0265512	FBtr0088369						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9636	chr3L	22524441	22524856	+	11	NA	Intergenic	Intergenic	14382	FBgn0266978	FBgn0266978	FBtr0345879						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5557	chr2R	19027488	19027642	+	11	NA	intron (FBgn0263116, intron 2 of 8)	-intron (FBgn0263116, intron 2 of 8)	-2444	FBgn0263083	FBgn0263083	FBtr0307099						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7513	chr3L	6868180	6868384	+	11	NA	Intergenic	Intergenic	-1843	FBgn0266590	FBgn0266590	FBtr0344812						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5428	chr2R	18332169	18332303	+	11	NA	intron (FBgn0285917, intron 1 of 12)	-intron (FBgn0285917, intron 1 of 12)	20414	FBgn0040737	FBgn0040737	FBtr0086763						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9222	chr3L	20278911	20279125	+	11	NA	intron (FBgn0052227, intron 2 of 9)	-intron (FBgn0052227, intron 2 of 9)	-3683	FBgn0036962	FBgn0036962	FBtr0074849						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10519	chr3R	8219984	8220197	+	11	NA	promoter-TSS (FBgn0037553)	-promoter-TSS (FBgn0037553)	-56	FBgn0037553	FBgn0037553	FBtr0300896						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6945	chr3L	2123508	2123664	+	11	NA	intron (FBgn0052311, intron 18 of 19)	-intron (FBgn0052311, intron 18 of 19)	5088	FBgn0267452	FBgn0267452	FBtr0346823						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13471	chr3R	31453505	31453964	+	11	NA	exon (FBgn0261988, exon 6 of 13)	-exon (FBgn0261988, exon 6 of 13)	6135	FBgn0039848	FBgn0039848	FBtr0085810						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8497	chr3L	14878272	14878544	+	11	NA	exon (FBgn0036454, exon 15 of 19)	-exon (FBgn0036454, exon 15 of 19)	-6933	FBgn0265913	FBgn0265913	FBtr0342827						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13846	chr4	1047751	1047983	+	11	NA	exon (FBgn0264607, exon 6 of 14)	-exon (FBgn0264607, exon 6 of 14)	5836	FBgn0264607	FBgn0264607	FBtr0333675						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12547	chr3R	24101313	24101691	+	11	NA	TTS (FBgn0013343)	-TTS (FBgn0013343)	4261	FBgn0013343	FBgn0013343	FBtr0392904						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10678	chr3R	9442612	9442883	+	11	NA	intron (FBgn0261552, intron 3 of 6)	-intron (FBgn0261552, intron 1 of 4)	10145	FBgn0261552	FBgn0261552	FBtr0344283						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8685	chr3L	16499277	16500003	+	11	NA	exon (FBgn0003515, exon 4 of 7)	-exon (FBgn0003515, exon 4 of 7)	1989	FBgn0003515	FBgn0003515	FBtr0075391						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_83	chr2L	386251	386491	+	11	NA	exon (FBgn0000061, exon 4 of 5)	-exon (FBgn0000061, exon 4 of 5)	8259	FBgn0000061	FBgn0000061	FBtr0078053						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13461	chr3R	31394051	31394200	+	11	NA	promoter-TSS (FBgn0051204)	-promoter-TSS (FBgn0051204)	-598	FBgn0051204	FBgn0051204	FBtr0085814						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5954	chr2R	21790738	21791724	+	11	NA	exon (FBgn0034660, exon 2 of 4)	-exon (FBgn0034660, exon 2 of 4)	349	FBgn0034660	FBgn0034660	FBtr0071745						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4651	chr2R	13580936	13581081	+	11	NA	exon (FBgn0027581, exon 8 of 8)	-exon (FBgn0027581, exon 8 of 8)	2972	FBgn0265497	FBgn0265497	FBtr0339944						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3684	chr2R	8752752	8753201	+	11	NA	exon (FBgn0027585, exon 2 of 8)	-exon (FBgn0027585, exon 2 of 8)	-8600	FBgn0265304	FBgn0265304	FBtr0339340						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16004	chrX	15032382	15032622	+	11	NA	exon (FBgn0052594, exon 5 of 7)	-exon (FBgn0052594, exon 5 of 7)	8066	FBgn0052594	FBgn0052594	FBtr0073957						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8577	chr3L	15606641	15606944	+	11	NA	exon (FBgn0036518, exon 7 of 7)	-exon (FBgn0036518, exon 7 of 7)	3594	FBgn0036519	FBgn0036519	FBtr0075591						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6584	chr2R	25227493	25228058	+	11	NA	exon (FBgn0001325, exon 2 of 2)	-exon (FBgn0001325, exon 2 of 2)	1164	FBgn0001325	FBgn0001325	FBtr0333162						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2895	chr2R	4447822	4448183	+	11	NA	intron (FBgn0260798, intron 5 of 14)	-intron (FBgn0260798, intron 5 of 14)	23058	FBgn0260798	FBgn0260798	FBtr0302242						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_307	chr2L	2353020	2353340	+	11	NA	exon (FBgn0031414, exon 9 of 14)	-exon (FBgn0031414, exon 9 of 14)	4176	FBgn0031413	FBgn0031413	FBtr0333226						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12824	chr3R	26479247	26479636	+	11	NA	intron (FBgn0039431, intron 2 of 10)	-intron (FBgn0039431, intron 2 of 10)	13901	FBgn0039430	FBgn0039430	FBtr0085016						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12386	chr3R	22821262	22821637	+	11	NA	Intergenic	Intergenic	-5271	FBgn0039028	FBgn0039028	FBtr0339139						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_841	chr2L	6636419	6636545	+	11	NA	exon (FBgn0051635, exon 7 of 7)	-exon (FBgn0051635, exon 7 of 7)	-4075	FBgn0051634	FBgn0051634	FBtr0079327						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8083	chr3L	11317744	11318188	+	11	NA	exon (FBgn0267960, exon 1 of 1)	-exon (FBgn0267960, exon 1 of 1)	262	FBgn0267960	FBgn0267960	FBtr0347536						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11006	chr3R	12122194	12122511	+	11	NA	exon (FBgn0037992, exon 4 of 5)	-exon (FBgn0037992, exon 4 of 5)	5849	FBgn0037992	FBgn0037992	FBtr0308294						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15720	chrX	12690450	12691194	+	11	NA	exon (FBgn0265523, exon 7 of 10)	-exon (FBgn0265523, exon 7 of 10)	10135	FBgn0286868	FBgn0286868	FBtr0475041						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15658	chrX	11908638	11909088	+	11	NA	exon (FBgn0250871, exon 6 of 7)	-exon (FBgn0250871, exon 6 of 7)	-1995	FBgn0262686	FBgn0262686	FBtr0305610						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_71	chr2L	336077	337047	+	11	NA	intron (FBgn0004611, intron 7 of 15)	-intron (FBgn0004611, intron 7 of 16)	-4227	FBgn0051921	FBgn0051921	FBtr0078096						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_248	chr2L	1882832	1882966	+	11	NA	exon (FBgn0031373, exon 1 of 1)	-exon (FBgn0031373, exon 1 of 1)	315	FBgn0031373	FBgn0031373	FBtr0473590						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1168	chr2L	8790554	8791033	+	11	NA	Intergenic	Intergenic	-8293	FBgn0261627	FBgn0261627	FBtr0302991						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6037	chr2R	22310039	22310453	+	11	NA	promoter-TSS (FBgn0034718)	-promoter-TSS (FBgn0034718)	-2630	FBgn0265979	FBgn0265979	FBtr0342996						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14087	chrX	961444	961828	+	11	NA	Intergenic	Intergenic	7105	FBgn0267032	FBgn0267032	FBtr0346000						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10683	chr3R	9467415	9468074	+	11	NA	intron (FBgn0037698, intron 10 of 11)	-intron (FBgn0037698, intron 10 of 10)	-8568	FBgn0037697	FBgn0037697	FBtr0082041						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15110	chrX	8039164	8039477	+	11	NA	exon (FBgn0004656, exon 11 of 11)	-exon (FBgn0004656, exon 11 of 11)	-1803	FBgn0029990	FBgn0029990	FBtr0071123						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10286	chr3R	6155063	6155211	+	11	NA	intron (FBgn0051559, intron 1 of 1)	-intron (FBgn0051559, intron 1 of 1)	2098	FBgn0051559	FBgn0051559	FBtr0078616						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15675	chrX	12039272	12039469	+	11	NA	Intergenic	Intergenic	-4328	FBgn0264675	FBgn0264675	FBtr0333770						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8425	chr3L	14298004	14298199	+	11	NA	intron (FBgn0001085, intron 1 of 4)	-intron (FBgn0001085, intron 1 of 4)	23758	FBgn0001085	FBgn0001085	FBtr0330102						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6519	chr2R	24823428	24823574	+	11	NA	intron (FBgn0000157, intron 3 of 4)	-intron (FBgn0000157, intron 3 of 5)	8679	FBgn0000157	FBgn0000157	FBtr0072379						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12236	chr3R	21876452	21876590	+	11	NA	intron (FBgn0038912, intron 3 of 6)	-intron (FBgn0038912, intron 3 of 6)	1228	FBgn0038912	FBgn0038912	FBtr0084139						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8012	chr3L	10945270	10945489	+	11	NA	Intergenic	Intergenic	-13852	FBgn0266783	FBgn0266783	FBtr0345409						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2128	chr2L	18541367	18541869	+	11	NA	exon (FBgn0085370, exon 5 of 17)	-exon (FBgn0085370, exon 5 of 17)	-17677	FBgn0266208	FBgn0266208	FBtr0343832						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4292	chr2R	11699646	11699840	+	11	NA	TTS (FBgn0033648)	-TTS (FBgn0033648)	574	FBgn0053471	FBgn0053471	FBtr0088081						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3277	chr2R	6815803	6816087	+	11	NA	exon (FBgn0265003, exon 5 of 7)	-exon (FBgn0265003, exon 5 of 7)	4157	FBgn0265003	FBgn0265003	FBtr0335514						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6065	chr2R	22463905	22464059	+	11	NA	intron (FBgn0034731, intron 2 of 7)	-intron (FBgn0034731, intron 2 of 7)	9241	FBgn0034731	FBgn0034731	FBtr0342992						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6438	chr2R	24421892	24422126	+	11	NA	exon (FBgn0259210, exon 7 of 16)	-exon (FBgn0259210, exon 7 of 16)	3093	FBgn0259729	FBgn0259729	FBtr0299995						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9590	chr3L	22329798	22330046	+	11	NA	exon (FBgn0052450, exon 1 of 2)	-exon (FBgn0052450, exon 1 of 2)	144	FBgn0052450	FBgn0052450	FBtr0078501						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16386	chrX	17906147	17906320	+	11	NA	TTS (FBgn0052495)	-TTS (FBgn0052495)	1028	FBgn0030883	FBgn0030883	FBtr0074540						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13162	chr3R	29270694	29271017	+	11	NA	Intergenic	Intergenic	6253	FBgn0267128	FBgn0267128	FBtr0346224						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8093	chr3L	11376580	11376738	+	11	NA	Intergenic	Intergenic	7599	FBgn0261813	FBgn0261813	FBtr0344645						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13589	chr3R	32057700	32058082	+	11	NA	exon (FBgn0002645, exon 2 of 2)	-exon (FBgn0002645, exon 2 of 2)	5271	FBgn0002780	FBgn0002780	FBtr0310268						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3569	chr2R	8222965	8223235	+	11	NA	exon (FBgn0053087, exon 20 of 23)	-exon (FBgn0053087, exon 20 of 23)	5627	FBgn0085246	FBgn0085246	FBtr0112410						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10685	chr3R	9474866	9475071	+	11	NA	exon (FBgn0037698, exon 4 of 11)	-exon (FBgn0037698, exon 4 of 11)	9110	FBgn0266730	FBgn0266730	FBtr0345304						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_331	chr2L	2653431	2653657	+	11	NA	promoter-TSS (FBgn0026395)	-promoter-TSS (FBgn0026395)	498	FBgn0031442	FBgn0031442	FBtr0077697						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14231	chrX	1708158	1708951	+	11	NA	TTS (FBgn0025378)	-TTS (FBgn0025378)	1628	FBgn0025378	FBgn0025378	FBtr0344154						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6735	chr3L	733344	733622	+	11	NA	Intergenic	Intergenic	3996	FBgn0264310	FBgn0264310	FBtr0331772						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15444	chrX	10569799	10570102	+	11	NA	intron (FBgn0085443, intron 3 of 10)	-intron (FBgn0085443, intron 3 of 9)	-3359	FBgn0030215	FBgn0030215	FBtr0310297						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3393	chr2R	7334548	7334952	+	11	NA	exon (FBgn0266622, exon 4 of 5)	-intron (FBgn0033159, intron 8 of 23)	-8595	FBgn0264880	FBgn0264880	FBtr0334802						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14461	chrX	3229588	3229822	+	11	NA	intron (FBgn0000479, intron 2 of 14)	-intron (FBgn0000479, intron 1 of 14)	6981	FBgn0040393	FBgn0040393	FBtr0070541						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_222	chr2L	1696086	1696888	+	11	NA	exon (FBgn0086758, exon 7 of 7)	-exon (FBgn0086758, exon 7 of 7)	-8644	FBgn0011570	FBgn0011570	FBtr0331630						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5974	chr2R	21899315	21899508	+	11	NA	intron (FBgn0085397, intron 2 of 6)	-intron (FBgn0085397, intron 1 of 4)	-16878	FBgn0025573	FBgn0025573	FBtr0071734						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2891	chr2R	4406527	4406866	+	11	NA	intron (FBgn0260798, intron 7 of 14)	-intron (FBgn0260798, intron 7 of 14)	64364	FBgn0260798	FBgn0260798	FBtr0302242						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6804	chr3L	1144842	1145020	+	11	NA	intron (FBgn0025525, intron 2 of 4)	-intron (FBgn0025525, intron 2 of 4)	32345	FBgn0025525	FBgn0025525	FBtr0333271						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13015	chr3R	28297126	28297421	+	11	NA	Intergenic	Intergenic	-1994	FBgn0265160	FBgn0265160	FBtr0344593						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15859	chrX	13771875	13772036	+	11	NA	exon (FBgn0003218, exon 8 of 12)	-exon (FBgn0003218, exon 8 of 12)	9203	FBgn0003218	FBgn0003218	FBtr0100195						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5549	chr2R	18965399	18965552	+	11	NA	Intergenic	Intergenic	5658	FBgn0014269	FBgn0014269	FBtr0086601						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14685	chrX	4603119	4603372	+	11	NA	intron (FBgn0052773, intron 1 of 4)	-intron (FBgn0052773, intron 1 of 4)	8140	FBgn0052773	FBgn0052773	FBtr0344480						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5567	chr2R	19130908	19131200	+	11	NA	exon (FBgn0027535, exon 3 of 3)	-exon (FBgn0027535, exon 3 of 3)	1465	FBgn0027535	FBgn0027535	FBtr0086579						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12961	chr3R	27541774	27541917	+	11	NA	promoter-TSS (FBgn0046887)	-promoter-TSS (FBgn0046887)	-652	FBgn0046887	FBgn0046887	FBtr0085186						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13918	chrX	137735	138128	+	11	NA	exon (FBgn0025836, exon 9 of 14)	-exon (FBgn0025836, exon 9 of 14)	4266	FBgn0267029	FBgn0267029	FBtr0345997						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11105	chr3R	13092116	13092436	+	11	NA	intron (FBgn0038118, intron 2 of 17)	-intron (FBgn0038118, intron 2 of 17)	3034	FBgn0085337	FBgn0085337	FBtr0445441						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16292	chrX	17232590	17232720	+	11	NA	promoter-TSS (FBgn0262111)	-promoter-TSS (FBgn0262111)	-1611	FBgn0030832	FBgn0030832	FBtr0273221						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12962	chr3R	27542597	27543171	+	11	NA	exon (FBgn0046887, exon 1 of 4)	-exon (FBgn0046887, exon 1 of 4)	387	FBgn0046887	FBgn0046887	FBtr0085186						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15556	chrX	11396173	11396472	+	11	NA	exon (FBgn0001624, exon 4 of 13)	-exon (FBgn0001624, exon 4 of 13)	-13625	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11229	chr3R	14149097	14149398	+	11	NA	exon (FBgn0038208, exon 3 of 3)	-exon (FBgn0038208, exon 3 of 3)	2693	FBgn0038208	FBgn0038208	FBtr0082907						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11898	chr3R	19424084	19424293	+	11	NA	exon (FBgn0038706, exon 1 of 1)	-exon (FBgn0038706, exon 1 of 1)	1011	FBgn0038706	FBgn0038706	FBtr0083770						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11174	chr3R	13785892	13786050	+	11	NA	TTS (FBgn0000454)	-TTS (FBgn0000454)	612	FBgn0267150	FBgn0267150	FBtr0346244						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10362	chr3R	6689984	6690195	+	11	NA	TTS (FBgn0004779)	-TTS (FBgn0004779)	150	FBgn0004778	FBgn0004778	FBtr0081695						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9647	chr3L	22572023	22572151	+	11	NA	promoter-TSS (FBgn0286028)	-promoter-TSS (FBgn0286028)	-54	FBgn0286028	FBgn0286028	FBtr0473374						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10708	chr3R	9613559	9614010	+	11	NA	intron (FBgn0037720, intron 2 of 4)	-intron (FBgn0037720, intron 2 of 4)	13146	FBgn0037721	FBgn0037721	FBtr0334619						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3387	chr2R	7312939	7313075	+	11	NA	exon (FBgn0033158, exon 4 of 4)	-exon (FBgn0033158, exon 4 of 4)	1612	FBgn0033158	FBgn0033158	FBtr0345800						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_355	chr2L	2837467	2837741	+	11	NA	promoter-TSS (FBgn0031467)	-promoter-TSS (FBgn0031467)	229	FBgn0031466	FBgn0031466	FBtr0077692						NA
