PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP2.mLb.clN_peak_18768	chrX	19534009	19534330	+	15	NA	intron (FBgn0052532, intron 6 of 7)	-intron (FBgn0052532, intron 5 of 6)	-2427	FBgn0031026	FBgn0031026	FBtr0074779						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8512	chr3L	7803474	7804157	+	15	NA	exon (FBgn0052369, exon 1 of 6)	-exon (FBgn0052369, exon 1 of 6)	6010	FBgn0052369	FBgn0052369	FBtr0304992						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18462	chrX	17812305	17812492	+	15	NA	intron (FBgn0026058, intron 2 of 3)	-intron (FBgn0026058, intron 2 of 3)	7287	FBgn0030868	FBgn0030868	FBtr0074474						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3882	chr2R	8150912	8151208	+	15	NA	intron (FBgn0010504, intron 1 of 1)	-intron (FBgn0010504, intron 1 of 1)	-2482	FBgn0010504	FBgn0010504	FBtr0088812						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13254	chr3R	19388991	19389477	+	15	NA	exon (FBgn0038700, exon 5 of 7)	-exon (FBgn0038700, exon 5 of 7)	-1036	FBgn0038701	FBgn0038701	FBtr0083756						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10459	chr3L	20981573	20981774	+	15	NA	Intergenic	Intergenic	2908	FBgn0053283	FBgn0053283	FBtr0302444						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10411	chr3L	20668909	20669168	+	15	NA	Intergenic	Intergenic	16132	FBgn0265896	FBgn0265896	FBtr0342779						NA
ManzF6Ctrl_REP2.mLb.clN_peak_19079	chrX	22782483	22782959	+	15	NA	intron (FBgn0266348, intron 3 of 3)	-intron (FBgn0266348, intron 3 of 3)	-16058	FBgn0264940	FBgn0264940	FBtr0335051						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12546	chr3R	13690874	13691166	+	15	NA	exon (FBgn0024555, exon 9 of 10)	-exon (FBgn0024555, exon 9 of 10)	-3033	FBgn0038170	FBgn0038170	FBtr0082819						NA
ManzF6Ctrl_REP2.mLb.clN_peak_617	chr2L	4531468	4531720	+	15	NA	exon (FBgn0053196, exon 19 of 47)	-exon (FBgn0053196, exon 19 of 47)	46624	FBgn0031613	FBgn0031613	FBtr0077444						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7372	chr3L	90956	91412	+	15	NA	Intergenic	Intergenic	7191	FBgn0040688	FBgn0040688	FBtr0072540						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13638	chr3R	22071749	22072133	+	15	NA	exon (FBgn0264491, exon 7 of 9)	-exon (FBgn0264491, exon 7 of 9)	-8441	FBgn0038929	FBgn0038929	FBtr0084179						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9549	chr3L	15120459	15120657	+	15	NA	exon (FBgn0036481, exon 5 of 5)	-exon (FBgn0036481, exon 5 of 5)	-1014	FBgn0052847	FBgn0052847	FBtr0075639						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4778	chr2R	11819607	11819932	+	15	NA	Intergenic	Intergenic	-5576	FBgn0033653	FBgn0033653	FBtr0088031						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6618	chr2R	21459019	21459157	+	15	NA	intron (FBgn0010415, intron 2 of 6)	-intron (FBgn0010415, intron 2 of 6)	22088	FBgn0010415	FBgn0010415	FBtr0474169						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7446	chr3L	428970	429416	+	15	NA	Intergenic	Intergenic	4713	FBgn0035139	FBgn0035139	FBtr0072566						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4693	chr2R	11519209	11519367	+	15	NA	Intergenic	Intergenic	8595	FBgn0000577	FBgn0000577	FBtr0088095						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1120	chr2L	7964527	7964653	+	15	NA	intron (FBgn0085450, intron 1 of 1)	-intron (FBgn0085450, intron 1 of 1)	13373	FBgn0085450	FBgn0085450	FBtr0112718						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15940	chrX	2214941	2216392	+	15	NA	intron (FBgn0004397, intron 4 of 5)	-intron (FBgn0004397, intron 4 of 5)	6682	FBgn0004397	FBgn0004397	FBtr0342770						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9541	chr3L	15092649	15092780	+	15	NA	exon (FBgn0036476, exon 3 of 3)	-exon (FBgn0036476, exon 3 of 3)	2005	FBgn0036476	FBgn0036476	FBtr0075657						NA
ManzF6Ctrl_REP2.mLb.clN_peak_54	chr2L	266232	266474	+	15	NA	exon (FBgn0031239, exon 1 of 1)	-exon (FBgn0031239, exon 1 of 1)	1152	FBgn0031239	FBgn0031239	FBtr0308252						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5571	chr2R	15363474	15364143	+	15	NA	intron (FBgn0034013, intron 7 of 10)	-intron (FBgn0034013, intron 6 of 9)	7712	FBgn0011660	FBgn0011660	FBtr0087388						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9756	chr3L	16497773	16498051	+	15	NA	exon (FBgn0003515, exon 1 of 7)	-exon (FBgn0003515, exon 1 of 7)	261	FBgn0003515	FBgn0003515	FBtr0075391						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2340	chr2L	19024841	19025317	+	15	NA	promoter-TSS (FBgn0263838)	-promoter-TSS (FBgn0263838)	-639	FBgn0263838	FBgn0263838	FBtr0321273						NA
ManzF6Ctrl_REP2.mLb.clN_peak_465	chr2L	3332978	3333316	+	15	NA	TTS (FBgn0031522)	-TTS (FBgn0031522)	333	FBgn0031523	FBgn0031523	FBtr0077587						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13312	chr3R	19814600	19814783	+	15	NA	intron (FBgn0014135, intron 2 of 5)	-intron (FBgn0014135, intron 2 of 4)	12001	FBgn0051471	FBgn0051471	FBtr0083794						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6907	chr2R	23046788	23047540	+	15	NA	exon (FBgn0003900, exon 1 of 2)	-exon (FBgn0003900, exon 1 of 2)	-4221	FBgn0261705	FBgn0261705	FBtr0303203						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4213	chr2R	9496706	9496847	+	15	NA	intron (FBgn0004360, intron 1 of 4)	-intron (FBgn0004360, intron 1 of 4)	2610	FBgn0004360	FBgn0004360	FBtr0339383						NA
ManzF6Ctrl_REP2.mLb.clN_peak_775	chr2L	5718772	5719686	+	15	NA	exon (FBgn0031732, exon 3 of 3)	-exon (FBgn0031732, exon 3 of 3)	1311	FBgn0031732	FBgn0031732	FBtr0300696						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1345	chr2L	9533605	9534265	+	15	NA	promoter-TSS (FBgn0032123)	-promoter-TSS (FBgn0032123)	-813	FBgn0032123	FBgn0032123	FBtr0079828						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13367	chr3R	20336974	20337375	+	15	NA	Intergenic	Intergenic	-1799	FBgn0038789	FBgn0038789	FBtr0336963						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5372	chr2R	14449655	14449798	+	15	NA	intron (FBgn0288433, intron 3 of 5)	-intron (FBgn0288433, intron 3 of 5)	13827	FBgn0288433	FBgn0288433	FBtr0302927						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11325	chr3R	5041511	5041799	+	15	NA	TTS (FBgn0286032)	-TTS (FBgn0286032)	1370	FBgn0286032	FBgn0286032	FBtr0473376						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1905	chr2L	14048119	14048344	+	15	NA	exon (FBgn0260011, exon 1 of 1)	-exon (FBgn0260011, exon 1 of 1)	649	FBgn0260011	FBgn0260011	FBtr0080592						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8170	chr3L	4687185	4687414	+	15	NA	promoter-TSS (FBgn0262870)	-promoter-TSS (FBgn0262870)	18	FBgn0262870	FBgn0262870	FBtr0333594						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3535	chr2R	6734251	6736046	+	15	NA	intron (FBgn0010482, intron 3 of 25)	-intron (FBgn0010482, intron 3 of 10)	5524	FBgn0010482	FBgn0010482	FBtr0308842						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17218	chrX	9873797	9873960	+	15	NA	TTS (FBgn0030156)	-TTS (FBgn0030156)	179	FBgn0052695	FBgn0052695	FBtr0346169						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15049	chr3R	31854933	31855264	+	15	NA	intron (FBgn0011224, intron 11 of 13)	-intron (FBgn0011224, intron 11 of 13)	42489	FBgn0039883	FBgn0039883	FBtr0343538						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7606	chr3L	1197523	1198101	+	15	NA	exon (FBgn0040281, exon 3 of 5)	-exon (FBgn0040281, exon 3 of 5)	1495	FBgn0040281	FBgn0040281	FBtr0072627						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11473	chr3R	5715929	5716221	+	15	NA	exon (FBgn0004878, exon 1 of 4)	-exon (FBgn0004878, exon 1 of 4)	730	FBgn0004878	FBgn0004878	FBtr0339518						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5251	chr2R	13912745	13912915	+	15	NA	intron (FBgn0013733, intron 6 of 31)	-intron (FBgn0013733, intron 5 of 30)	-1884	FBgn0013733	FBgn0013733	FBtr0304850						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17887	chrX	14068568	14068736	+	15	NA	Intergenic	Intergenic	-1989	FBgn0011974	FBgn0011974	FBtr0073865						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10403	chr3L	20598401	20599742	+	15	NA	exon (FBgn0001323, exon 4 of 4)	-exon (FBgn0001323, exon 4 of 4)	21588	FBgn0001323	FBgn0001323	FBtr0346815						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4253	chr2R	9630662	9631098	+	15	NA	intron (FBgn0033438, intron 3 of 7)	-intron (FBgn0033438, intron 3 of 7)	6793	FBgn0264879	FBgn0264879	FBtr0334809						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12838	chr3R	16002470	16003395	+	15	NA	exon (FBgn0003507, exon 7 of 7)	-exon (FBgn0003507, exon 7 of 7)	3843	FBgn0003507	FBgn0003507	FBtr0479894						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7808	chr3L	2463130	2463912	+	15	NA	exon (FBgn0266696, exon 9 of 9)	-exon (FBgn0266696, exon 9 of 9)	12093	FBgn0035343	FBgn0035343	FBtr0072968						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8997	chr3L	11058056	11058987	+	15	NA	TTS (FBgn0036117)	-TTS (FBgn0036117)	1362	FBgn0036116	FBgn0036116	FBtr0076201						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5820	chr2R	16599905	16600106	+	15	NA	exon (FBgn0034144, exon 1 of 1)	-exon (FBgn0034144, exon 1 of 1)	1257	FBgn0034144	FBgn0034144	FBtr0087107						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1309	chr2L	9243243	9243468	+	15	NA	exon (FBgn0041092, exon 11 of 15)	-exon (FBgn0041092, exon 11 of 15)	-6761	FBgn0051885	FBgn0051885	FBtr0079820						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15840	chrX	1797993	1798411	+	15	NA	intron (FBgn0283741, intron 2 of 3)	-intron (FBgn0283741, intron 2 of 3)	8636	FBgn0052806	FBgn0052806	FBtr0070301						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10503	chr3L	21210084	21210515	+	15	NA	promoter-TSS (FBgn0037059)	-promoter-TSS (FBgn0037059)	84	FBgn0037060	FBgn0037060	FBtr0331854						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10135	chr3L	18986206	18987043	+	15	NA	TTS (FBgn0036835)	-TTS (FBgn0036835)	1663	FBgn0036835	FBgn0036835	FBtr0075024						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1781	chr2L	13067055	13067447	+	15	NA	Intergenic	Intergenic	-7111	FBgn0262160	FBgn0262160	FBtr0336617						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5684	chr2R	15872226	15873253	+	15	NA	exon (FBgn0264089, exon 20 of 20)	-exon (FBgn0264089, exon 20 of 20)	-3592	FBgn0050085	FBgn0050085	FBtr0087306						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12314	chr3R	11729551	11730493	+	15	NA	intron (FBgn0037941, intron 4 of 7)	-intron (FBgn0037941, intron 4 of 7)	-5594	FBgn0037942	FBgn0037942	FBtr0335211						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5368	chr2R	14439786	14439978	+	15	NA	intron (FBgn0288433, intron 1 of 5)	-intron (FBgn0288433, intron 1 of 5)	3983	FBgn0288433	FBgn0288433	FBtr0302927						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15465	chrX	125997	126394	+	15	NA	exon (FBgn0025837, exon 2 of 3)	-exon (FBgn0025837, exon 2 of 3)	519	FBgn0025837	FBgn0025837	FBtr0112921						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14369	chr3R	27081702	27082072	+	15	NA	exon (FBgn0039479, exon 5 of 5)	-exon (FBgn0039479, exon 5 of 5)	5891	FBgn0039480	FBgn0039480	FBtr0331703						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8338	chr3L	6304894	6305170	+	15	NA	promoter-TSS (FBgn0266588)	-promoter-TSS (FBgn0266588)	471	FBgn0266589	FBgn0266589	FBtr0344810						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3755	chr2R	7605974	7606209	+	15	NA	exon (FBgn0033196, exon 3 of 11)	-exon (FBgn0033196, exon 3 of 11)	14620	FBgn0033196	FBgn0033196	FBtr0303287						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15230	chr4	502773	502937	+	15	NA	intron (FBgn0004607, intron 1 of 12)	-intron (FBgn0004607, intron 1 of 13)	1045	FBgn0004607	FBgn0004607	FBtr0307167						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8298	chr3L	6011401	6011783	+	15	NA	promoter-TSS (FBgn0035657)	-promoter-TSS (FBgn0035657)	-571	FBgn0035657	FBgn0035657	FBtr0077069						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6901	chr2R	23016823	23016978	+	15	NA	intron (FBgn0261705, intron 3 of 4)	-intron (FBgn0261705, intron 3 of 4)	-18016	FBgn0034808	FBgn0034808	FBtr0071988						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13850	chr3R	23626631	23626996	+	15	NA	exon (FBgn0051145, exon 5 of 14)	-exon (FBgn0051145, exon 5 of 14)	-21318	FBgn0039094	FBgn0039094	FBtr0084481						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2402	chr2L	19390796	19391166	+	15	NA	promoter-TSS (FBgn0032774)	-promoter-TSS (FBgn0032774)	-1182	FBgn0032774	FBgn0032774	FBtr0300823						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12331	chr3R	11823924	11824562	+	15	NA	exon (FBgn0037956, exon 3 of 3)	-exon (FBgn0037956, exon 3 of 3)	-2002	FBgn0037955	FBgn0037955	FBtr0082519						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11211	chr3R	4502458	4503095	+	15	NA	exon (FBgn0085386, exon 7 of 15)	-exon (FBgn0085386, exon 7 of 15)	3589	FBgn0085454	FBgn0085454	FBtr0112726						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8762	chr3L	9142189	9142367	+	15	NA	TTS (FBgn0263456)	-TTS (FBgn0263456)	4418	FBgn0263456	FBgn0263456	FBtr0344242						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18743	chrX	19422432	19423192	+	15	NA	intron (FBgn0031016, intron 4 of 7)	-intron (FBgn0031016, intron 2 of 5)	-52251	FBgn0031018	FBgn0031018	FBtr0074710						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4150	chr2R	9234347	9235273	+	15	NA	exon (FBgn0010114, exon 2 of 8)	-exon (FBgn0010114, exon 2 of 8)	-2702	FBgn0033395	FBgn0033395	FBtr0088591						NA
ManzF6Ctrl_REP2.mLb.clN_peak_177	chr2L	914110	914292	+	15	NA	promoter-TSS (FBgn0264870)	-promoter-TSS (FBgn0264870)	115	FBgn0046113	FBgn0046113	FBtr0336969						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7960	chr3L	3411201	3411705	+	15	NA	intron (FBgn0014388, intron 1 of 1)	-intron (FBgn0014388, intron 1 of 1)	6508	FBgn0014388	FBgn0014388	FBtr0073145						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4109	chr2R	9046580	9046755	+	15	NA	exon (FBgn0033368, exon 11 of 11)	-exon (FBgn0033368, exon 11 of 11)	-1958	FBgn0033367	FBgn0033367	FBtr0088663						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5099	chr2R	13235946	13236672	+	15	NA	TTS (FBgn0033816)	-TTS (FBgn0033816)	329	FBgn0033815	FBgn0033815	FBtr0087743						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16074	chrX	2885469	2885762	+	15	NA	exon (FBgn0029639, exon 1 of 1)	-exon (FBgn0029639, exon 1 of 1)	299	FBgn0029639	FBgn0029639	FBtr0070564						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10243	chr3L	19647638	19648140	+	15	NA	exon (FBgn0022774, exon 2 of 3)	-exon (FBgn0022774, exon 2 of 3)	1962	FBgn0022774	FBgn0022774	FBtr0074961						NA
ManzF6Ctrl_REP2.mLb.clN_peak_19075	chrX	22578184	22578439	+	15	NA	Intergenic	Intergenic	31214	FBgn0031197	FBgn0031197	FBtr0077361						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13258	chr3R	19423236	19423366	+	15	NA	TTS (FBgn0038706)	-TTS (FBgn0038706)	1898	FBgn0038706	FBgn0038706	FBtr0083770						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12130	chr3R	10217369	10217847	+	15	NA	exon (FBgn0004575, exon 12 of 13)	-exon (FBgn0004575, exon 12 of 13)	-4601	FBgn0025879	FBgn0025879	FBtr0082245						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14287	chr3R	26573550	26574698	+	15	NA	exon (FBgn0263289, exon 10 of 23)	-exon (FBgn0263289, exon 10 of 23)	-30915	FBgn0267753	FBgn0267753	FBtr0347317						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16230	chrX	3933111	3933379	+	15	NA	exon (FBgn0029685, exon 3 of 3)	-exon (FBgn0029685, exon 3 of 3)	-2667	FBgn0260658	FBgn0260658	FBtr0332389						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18348	chrX	17137054	17138130	+	15	NA	intron (FBgn0028581, intron 8 of 8)	-intron (FBgn0002709, intron 6 of 6)	4002	FBgn0002709	FBgn0002709	FBtr0100640						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9970	chr3L	17798341	17799371	+	15	NA	exon (FBgn0052190, exon 2 of 2)	-exon (FBgn0052190, exon 2 of 2)	-1262	FBgn0261998	FBgn0261998	FBtr0307890						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14950	chr3R	31380788	31381746	+	15	NA	promoter-TSS (FBgn0039844)	-promoter-TSS (FBgn0039844)	-842	FBgn0039844	FBgn0039844	FBtr0334550						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6271	chr2R	19037212	19037367	+	15	NA	promoter-TSS (FBgn0034413)	-promoter-TSS (FBgn0034413)	-902	FBgn0034413	FBgn0034413	FBtr0086597						NA
ManzF6Ctrl_REP2.mLb.clN_peak_40	chr2L	208996	209825	+	15	NA	exon (FBgn0031233, exon 3 of 3)	-exon (FBgn0031233, exon 3 of 3)	2004	FBgn0031233	FBgn0031233	FBtr0332339						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14389	chr3R	27226206	27226624	+	15	NA	TTS (FBgn0261995)	-TTS (FBgn0261995)	2146	FBgn0261995	FBgn0261995	FBtr0347068						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10323	chr3L	20167626	20167781	+	15	NA	intron (FBgn0261556, intron 4 of 14)	-intron (FBgn0261556, intron 3 of 14)	7713	FBgn0267604	FBgn0267604	FBtr0347050						NA
ManzF6Ctrl_REP2.mLb.clN_peak_46	chr2L	239640	239766	+	15	NA	exon (FBgn0266557, exon 3 of 18)	-exon (FBgn0266557, exon 3 of 18)	7216	FBgn0031235	FBgn0031235	FBtr0078126						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9892	chr3L	17336545	17336680	+	15	NA	TTS (FBgn0036710)	-TTS (FBgn0036710)	485	FBgn0265757	FBgn0265757	FBtr0340719						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6519	chr2R	20886236	20886644	+	15	NA	intron (FBgn0015524, intron 5 of 7)	-intron (FBgn0015524, intron 4 of 5)	6510	FBgn0034558	FBgn0034558	FBtr0304717						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7534	chr3L	788812	789466	+	15	NA	Intergenic	Intergenic	14912	FBgn0035161	FBgn0035161	FBtr0072599						NA
ManzF6Ctrl_REP2.mLb.clN_peak_489	chr2L	3505244	3505450	+	15	NA	intron (FBgn0014396, intron 2 of 14)	-intron (FBgn0014396, intron 2 of 15)	-1165	FBgn0286737	FBgn0286737	FBtr0474095						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16304	chrX	4340373	4340543	+	15	NA	intron (FBgn0262738, intron 2 of 14)	-intron (FBgn0262738, intron 2 of 14)	-11001	FBgn0029705	FBgn0029705	FBtr0070654						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2778	chr2L	21666096	21666260	+	15	NA	exon (FBgn0032957, exon 9 of 11)	-exon (FBgn0032957, exon 9 of 11)	329	FBgn0267735	FBgn0267735	FBtr0347295						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2345	chr2L	19041895	19042273	+	15	NA	TTS (FBgn0086442)	-TTS (FBgn0086442)	222	FBgn0002022	FBgn0002022	FBtr0081143						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5065	chr2R	13116078	13116487	+	15	NA	promoter-TSS (FBgn0033792)	-promoter-TSS (FBgn0033792)	-6856	FBgn0033792	FBgn0033792	FBtr0345931						NA
ManzF6Ctrl_REP2.mLb.clN_peak_19119	chrX	23077378	23077706	+	15	NA	intron (FBgn0039941, intron 3 of 6)	-intron (FBgn0039941, intron 3 of 6)	4793	FBgn0039942	FBgn0039942	FBtr0113727						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8013	chr3L	3689954	3690555	+	15	NA	TTS (FBgn0263495)	-TTS (FBgn0263495)	1468	FBgn0263495	FBgn0263495	FBtr0309509						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10984	chr3L	25797090	25797238	+	15	NA	Intergenic	Intergenic	-34385	FBgn0287184	FBgn0287184	FBtr0305959						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1565	chr2L	11039618	11039919	+	15	NA	intron (FBgn0032330, intron 2 of 6)	-intron (FBgn0032330, intron 2 of 6)	4973	FBgn0040967	FBgn0040967	FBtr0080160						NA
ManzF6Ctrl_REP2.mLb.clN_peak_42	chr2L	215155	215522	+	15	NA	exon (FBgn0266557, exon 17 of 18)	-exon (FBgn0266557, exon 17 of 18)	-4313	FBgn0265151	FBgn0265151	FBtr0336984						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4416	chr2R	10346148	10346642	+	15	NA	intron (FBgn0261698, intron 2 of 27)	-intron (FBgn0261698, intron 2 of 28)	5595	FBgn0284083	FBgn0284083	FBtr0452099						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16282	chrX	4224677	4224838	+	15	NA	Intergenic	Intergenic	6587	FBgn0029697	FBgn0029697	FBtr0070645						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16424	chrX	4971362	4971542	+	15	NA	intron (FBgn0266096, intron 3 of 3)	-intron (FBgn0266096, intron 3 of 3)	-10324	FBgn0061196	FBgn0061196	FBtr0479779						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6740	chr2R	22224789	22225063	+	15	NA	exon (FBgn0034716, exon 5 of 7)	-exon (FBgn0034716, exon 5 of 7)	-1427	FBgn0034715	FBgn0034715	FBtr0346956						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11557	chr3R	6302631	6303097	+	15	NA	exon (FBgn0037424, exon 2 of 3)	-exon (FBgn0037424, exon 2 of 3)	1060	FBgn0037424	FBgn0037424	FBtr0078607						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10005	chr3L	17995302	17995696	+	15	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	7579	FBgn0086081	FBgn0086081	FBtr0114357						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13537	chr3R	21428181	21428357	+	15	NA	intron (FBgn0008651, intron 1 of 1)	-intron (FBgn0008651, intron 1 of 2)	5864	FBgn0008651	FBgn0008651	FBtr0332438						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9504	chr3L	14772152	14772317	+	15	NA	exon (FBgn0036448, exon 3 of 9)	-exon (FBgn0036448, exon 3 of 9)	-2951	FBgn0036447	FBgn0036447	FBtr0075701						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18835	chrX	19893339	19893494	+	15	NA	promoter-TSS (FBgn0052529)	-promoter-TSS (FBgn0052529)	-3356	FBgn0086782	FBgn0086782	FBtr0074802						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6153	chr2R	18459925	18460539	+	15	NA	exon (FBgn0028496, exon 18 of 18)	-exon (FBgn0028496, exon 18 of 18)	-5770	FBgn0034352	FBgn0034352	FBtr0086722						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6354	chr2R	19594968	19595524	+	15	NA	exon (FBgn0034459, exon 3 of 5)	-exon (FBgn0034459, exon 3 of 5)	1456	FBgn0034459	FBgn0034459	FBtr0300829						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8052	chr3L	3912302	3912514	+	15	NA	intron (FBgn0004910, intron 5 of 5)	-intron (FBgn0004910, intron 6 of 6)	-2816	FBgn0035473	FBgn0035473	FBtr0073175						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11554	chr3R	6278478	6278922	+	15	NA	exon (FBgn0037419, exon 1 of 2)	-exon (FBgn0037419, exon 1 of 2)	169	FBgn0037419	FBgn0037419	FBtr0078602						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8176	chr3L	4731427	4731597	+	15	NA	intron (FBgn0035574, intron 2 of 9)	-intron (FBgn0035574, intron 2 of 10)	-13438	FBgn0267645	FBgn0267645	FBtr0347101						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7178	chr2R	24429799	24430253	+	15	NA	exon (FBgn0035003, exon 2 of 3)	-exon (FBgn0035003, exon 2 of 3)	673	FBgn0035003	FBgn0035003	FBtr0072357						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18965	chrX	21288851	21289090	+	15	NA	exon (FBgn0031169, exon 5 of 10)	-exon (FBgn0031169, exon 5 of 10)	3669	FBgn0031169	FBgn0031169	FBtr0332307						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16200	chrX	3809759	3810124	+	15	NA	exon (FBgn0264954, exon 4 of 5)	-exon (FBgn0264954, exon 4 of 5)	-7447	FBgn0264949	FBgn0264949	FBtr0335188						NA
