PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP3.mLb.clN_peak_8908	chr3L	4345766	4345948	+	13	NA	promoter-TSS (FBgn0035533)	-promoter-TSS (FBgn0035533)	56	FBgn0266649	FBgn0266649	FBtr0344951						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8938	chr3L	4479923	4480090	+	13	NA	promoter-TSS (FBgn0035551)	-promoter-TSS (FBgn0035551)	-277	FBgn0035551	FBgn0035551	FBtr0073306						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2371	chr2L	16622297	16622613	+	13	NA	exon (FBgn0259735, exon 3 of 6)	-exon (FBgn0259735, exon 3 of 6)	6718	FBgn0265000	FBgn0265000	FBtr0335498						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12643	chr3R	6141873	6142248	+	13	NA	Intergenic	Intergenic	-14105	FBgn0263498	FBgn0263498	FBtr0309513						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13863	chr3R	13819942	13820063	+	13	NA	Intergenic	Intergenic	3771	FBgn0263651	FBgn0263651	FBtr0310043						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20001	chrX	15436788	15437001	+	13	NA	intron (FBgn0263257, intron 1 of 18)	-intron (FBgn0263257, intron 1 of 17)	3831	FBgn0263257	FBgn0263257	FBtr0345072						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7750	chr2R	23834436	23834937	+	13	NA	intron (FBgn0034911, intron 6 of 8)	-intron (FBgn0034911, intron 6 of 8)	5378	FBgn0086659	FBgn0086659	FBtr0091917						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11461	chr3L	20991924	20992219	+	13	NA	promoter-TSS (FBgn0037042)	-promoter-TSS (FBgn0037042)	-376	FBgn0037042	FBgn0037042	FBtr0344990						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18043	chrX	4301572	4302010	+	13	NA	intron (FBgn0029703, intron 2 of 2)	-intron (FBgn0029703, intron 2 of 2)	555	FBgn0029703	FBgn0029703	FBtr0345705						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20978	chrX	21030567	21030733	+	13	NA	exon (FBgn0031144, exon 2 of 2)	-exon (FBgn0031144, exon 2 of 2)	1300	FBgn0031144	FBgn0031144	FBtr0340441						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20297	chrX	17096334	17096579	+	13	NA	exon (FBgn0030816, exon 3 of 6)	-exon (FBgn0030816, exon 3 of 6)	4602	FBgn0030817	FBgn0030817	FBtr0340358						NA
ManzF6Ctrl_REP3.mLb.clN_peak_930	chr2L	6273852	6274321	+	13	NA	intron (FBgn0053531, intron 2 of 16)	-intron (FBgn0053531, intron 2 of 6)	-2583	FBgn0286891	FBgn0286891	FBtr0475067						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3157	chr2L	22980003	22980183	+	13	NA	Intergenic	Intergenic	-1723	FBgn0000384	FBgn0000384	FBtr0334157						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13507	chr3R	11506650	11507072	+	13	NA	TTS (FBgn0037908)	-TTS (FBgn0037908)	5791	FBgn0037908	FBgn0037908	FBtr0082395						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1695	chr2L	10731842	10732770	+	13	NA	promoter-TSS (FBgn0032293)	-promoter-TSS (FBgn0032293)	117	FBgn0032292	FBgn0032292	FBtr0080122						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4223	chr2R	8379156	8379278	+	13	NA	intron (FBgn0261588, intron 2 of 10)	-intron (FBgn0261588, intron 2 of 10)	8144	FBgn0033287	FBgn0033287	FBtr0088740						NA
ManzF6Ctrl_REP3.mLb.clN_peak_798	chr2L	5437488	5437854	+	13	NA	promoter-TSS (FBgn0086033)	-promoter-TSS (FBgn0086033)	78	FBgn0086033	FBgn0086033	FBtr0114309						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7601	chr2R	23131079	23131198	+	13	NA	promoter-TSS (FBgn0034825)	-promoter-TSS (FBgn0034825)	-949	FBgn0034825	FBgn0034825	FBtr0071974						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10599	chr3L	16096755	16097258	+	13	NA	promoter-TSS (FBgn0036568)	-promoter-TSS (FBgn0036568)	487	FBgn0036567	FBgn0036567	FBtr0075496						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9787	chr3L	10114609	10114903	+	13	NA	intron (FBgn0040823, intron 6 of 6)	-intron (FBgn0040823, intron 6 of 6)	-12748	FBgn0267539	FBgn0267539	FBtr0475134						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8897	chr3L	4288915	4289133	+	13	NA	promoter-TSS (FBgn0041630)	-promoter-TSS (FBgn0041630)	79	FBgn0041630	FBgn0041630	FBtr0073235						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4600	chr2R	9814329	9814693	+	13	NA	promoter-TSS (FBgn0040092)	-promoter-TSS (FBgn0040092)	-999	FBgn0040092	FBgn0040092	FBtr0301706						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8774	chr3L	3666578	3667203	+	13	NA	Intergenic	Intergenic	7822	FBgn0262544	FBgn0262544	FBtr0304986						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6512	chr2R	18003064	18003601	+	13	NA	intron (FBgn0034286, intron 1 of 6)	-intron (FBgn0034286, intron 1 of 6)	-2063	FBgn0265592	FBgn0265592	FBtr0340285						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13506	chr3R	11490763	11491252	+	13	NA	Intergenic	Intergenic	4219	FBgn0267141	FBgn0267141	FBtr0346253						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2430	chr2L	16914972	16915421	+	13	NA	exon (FBgn0261671, exon 20 of 23)	-exon (FBgn0261671, exon 20 of 23)	-4778	FBgn0026150	FBgn0026150	FBtr0080956						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10529	chr3L	15540920	15541096	+	13	NA	intron (FBgn0004396, intron 1 of 5)	-intron (FBgn0004396, intron 1 of 5)	5613	FBgn0004396	FBgn0004396	FBtr0075558						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18562	chrX	6958524	6958817	+	13	NA	exon (FBgn0052732, exon 3 of 3)	-exon (FBgn0052732, exon 3 of 3)	6334	FBgn0052733	FBgn0052733	FBtr0071001						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16390	chr3R	29949130	29949255	+	13	NA	TTS (FBgn0039727)	-TTS (FBgn0039727)	13214	FBgn0039727	FBgn0039727	FBtr0085505						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18099	chrX	4564918	4565436	+	13	NA	intron (FBgn0052773, intron 1 of 4)	-intron (FBgn0052773, intron 1 of 4)	6752	FBgn0029717	FBgn0029717	FBtr0070697						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9811	chr3L	10517793	10518261	+	13	NA	exon (FBgn0052062, exon 2 of 15)	-exon (FBgn0052062, exon 2 of 15)	2024	FBgn0052062	FBgn0052062	FBtr0332985						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7698	chr2R	23565727	23565927	+	13	NA	intron (FBgn0015903, intron 1 of 4)	-intron (FBgn0015903, intron 1 of 4)	1854	FBgn0050184	FBgn0050184	FBtr0072065						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19023	chrX	9627049	9627341	+	13	NA	exon (FBgn0028341, exon 7 of 7)	-exon (FBgn0028341, exon 7 of 7)	11137	FBgn0261931	FBgn0261931	FBtr0303710						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15737	chr3R	25243584	25243742	+	13	NA	TTS (FBgn0039299)	-TTS (FBgn0039299)	1446	FBgn0000158	FBgn0000158	FBtr0084869						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5284	chr2R	12479323	12479486	+	13	NA	intron (FBgn0033744, intron 1 of 10)	-intron (FBgn0033744, intron 1 of 11)	4980	FBgn0033744	FBgn0033744	FBtr0113075						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7838	chr2R	24253402	24253696	+	13	NA	exon (FBgn0050418, exon 5 of 8)	-exon (FBgn0050418, exon 5 of 8)	-1778	FBgn0034996	FBgn0034996	FBtr0072264						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11450	chr3L	20934427	20934536	+	13	NA	intron (FBgn0011591, intron 4 of 6)	-intron (FBgn0011591, intron 4 of 6)	6655	FBgn0037035	FBgn0037035	FBtr0078266						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19000	chrX	9493668	9493798	+	13	NA	intron (FBgn0261260, intron 1 of 14)	-intron (FBgn0261260, intron 1 of 14)	2456	FBgn0261260	FBgn0261260	FBtr0302153						NA
ManzF6Ctrl_REP3.mLb.clN_peak_609	chr2L	4199440	4200161	+	13	NA	exon (FBgn0001075, exon 9 of 9)	-exon (FBgn0001075, exon 9 of 9)	-2420	FBgn0031589	FBgn0031589	FBtr0334791						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18592	chrX	7104829	7105027	+	13	NA	promoter-TSS (FBgn0029937)	-promoter-TSS (FBgn0029937)	43	FBgn0029937	FBgn0029937	FBtr0071015						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7315	chr2R	21911084	21911278	+	13	NA	intron (FBgn0085397, intron 3 of 6)	-intron (FBgn0085397, intron 1 of 4)	25682	FBgn0263999	FBgn0263999	FBtr0334012						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13281	chr3R	9943586	9943806	+	13	NA	exon (FBgn0267336, exon 4 of 7)	-exon (FBgn0267336, exon 4 of 7)	42364	FBgn0037770	FBgn0037770	FBtr0333687						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15732	chr3R	25226082	25226228	+	13	NA	exon (FBgn0039294, exon 4 of 6)	-exon (FBgn0039294, exon 4 of 6)	4566	FBgn0039293	FBgn0039293	FBtr0084808						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16552	chr3R	30853036	30853298	+	13	NA	exon (FBgn0003720, exon 2 of 2)	-exon (FBgn0003720, exon 2 of 2)	852	FBgn0003720	FBgn0003720	FBtr0085709						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8845	chr3L	4065303	4065662	+	13	NA	TTS (FBgn0000449)	-TTS (FBgn0000449)	3190	FBgn0000449	FBgn0000449	FBtr0073205						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11134	chr3L	19218759	19218874	+	13	NA	intron (FBgn0016797, intron 2 of 5)	-intron (FBgn0016797, intron 2 of 6)	-10245	FBgn0264485	FBgn0264485	FBtr0332794						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17382	chrX	1008983	1009475	+	13	NA	Intergenic	Intergenic	2414	FBgn0040338	FBgn0040338	FBtr0070184						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6540	chr2R	18144556	18144666	+	13	NA	exon (FBgn0265297, exon 3 of 5)	-exon (FBgn0265297, exon 3 of 5)	1432	FBgn0086600	FBgn0086600	FBtr0091610						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12166	chr3R	3865012	3865345	+	13	NA	exon (FBgn0039955, exon 5 of 7)	-exon (FBgn0039955, exon 5 of 7)	18449	FBgn0039955	FBgn0039955	FBtr0113989						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3395	chr2R	4833586	4833694	+	13	NA	Intergenic	Intergenic	4394	FBgn0033000	FBgn0033000	FBtr0345361						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11457	chr3L	20976139	20976455	+	13	NA	Intergenic	Intergenic	-1597	FBgn0053286	FBgn0053286	FBtr0113459						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17015	chr4	888150	888280	+	13	NA	exon (FBgn0025726, exon 3 of 23)	-exon (FBgn0025726, exon 3 of 23)	8841	FBgn0264821	FBgn0264821	FBtr0334490						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14867	chr3R	20389956	20390286	+	13	NA	exon (FBgn0262869, exon 12 of 20)	-exon (FBgn0262869, exon 12 of 20)	17750	FBgn0038795	FBgn0038795	FBtr0083894						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8314	chr3L	1038628	1039024	+	13	NA	exon (FBgn0004870, exon 4 of 4)	-exon (FBgn0004870, exon 4 of 4)	3641	FBgn0035181	FBgn0035181	FBtr0072622						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1996	chr2L	13232305	13232538	+	13	NA	exon (FBgn0032492, exon 1 of 1)	-exon (FBgn0032492, exon 1 of 1)	382	FBgn0032492	FBgn0032492	FBtr0080448						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5478	chr2R	13256375	13256831	+	13	NA	promoter-TSS (FBgn0033820)	-promoter-TSS (FBgn0033820)	16	FBgn0033820	FBgn0033820	FBtr0345471						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5003	chr2R	11430872	11431057	+	13	NA	Intergenic	Intergenic	-1319	FBgn0015872	FBgn0015872	FBtr0088142						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15103	chr3R	21621648	21622029	+	13	NA	intron (FBgn0011766, intron 7 of 7)	-intron (FBgn0011766, intron 7 of 7)	-6098	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20817	chrX	19613690	19614285	+	13	NA	exon (FBgn0031038, exon 5 of 9)	-exon (FBgn0031038, exon 5 of 9)	-2209	FBgn0031040	FBgn0031040	FBtr0074740						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2483	chr2L	18350050	18350177	+	13	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	8915	FBgn0011559	FBgn0011559	FBtr0340581						NA
ManzF6Ctrl_REP3.mLb.clN_peak_936	chr2L	6308980	6309252	+	13	NA	promoter-TSS (FBgn0264543)	-promoter-TSS (FBgn0264543)	297	FBgn0260452	FBgn0260452	FBtr0079247						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10121	chr3L	12400338	12401533	+	13	NA	exon (FBgn0036282, exon 2 of 5)	-exon (FBgn0036282, exon 2 of 5)	1000	FBgn0036282	FBgn0036282	FBtr0075985						NA
ManzF6Ctrl_REP3.mLb.clN_peak_507	chr2L	3357738	3358230	+	13	NA	TTS (FBgn0085423)	-TTS (FBgn0085423)	338	FBgn0031526	FBgn0031526	FBtr0077588						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10587	chr3L	16029415	16029999	+	13	NA	intron (FBgn0044028, intron 2 of 3)	-intron (FBgn0044028, intron 2 of 3)	3483	FBgn0261634	FBgn0261634	FBtr0302999						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6574	chr2R	18264644	18264916	+	13	NA	Intergenic	Intergenic	7684	FBgn0265594	FBgn0265594	FBtr0340330						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15068	chr3R	21462077	21462210	+	13	NA	Intergenic	Intergenic	-3558	FBgn0263407	FBgn0263407	FBtr0309186						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17128	chr4	1249451	1249888	+	13	NA	intron (FBgn0053653, intron 16 of 22)	-intron (FBgn0053653, intron 15 of 23)	18832	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20211	chrX	16669142	16669510	+	13	NA	TTS (FBgn0003189)	-TTS (FBgn0003189)	-4871	FBgn0015336	FBgn0015336	FBtr0074375						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10251	chr3L	13267605	13267723	+	13	NA	intron (FBgn0023095, intron 4 of 4)	-intron (FBgn0023095, intron 4 of 4)	-14729	FBgn0262622	FBgn0262622	FBtr0344572						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4260	chr2R	8554010	8554434	+	13	NA	Intergenic	Intergenic	-1932	FBgn0033301	FBgn0033301	FBtr0088736						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20016	chrX	15509499	15509798	+	13	NA	intron (FBgn0027287, intron 5 of 6)	-intron (FBgn0027287, intron 5 of 6)	-11786	FBgn0266182	FBgn0266182	FBtr0343766						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20974	chrX	21019753	21019920	+	13	NA	Intergenic	Intergenic	6052	FBgn0031142	FBgn0031142	FBtr0077269						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20279	chrX	16953606	16953854	+	13	NA	exon (FBgn0030808, exon 5 of 9)	-exon (FBgn0030808, exon 5 of 9)	-5259	FBgn0030807	FBgn0030807	FBtr0074416						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12062	chr3L	27159298	27159491	+	13	NA	Intergenic	Intergenic	-10642	FBgn0262789	FBgn0262789	FBtr0305903						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15403	chr3R	23396515	23397355	+	13	NA	Intergenic	Intergenic	2843	FBgn0265382	FBgn0265382	FBtr0339615						NA
ManzF6Ctrl_REP3.mLb.clN_peak_121	chr2L	580255	580375	+	13	NA	TTS (FBgn0023489)	-TTS (FBgn0023489)	2829	FBgn0023489	FBgn0023489	FBtr0078070						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1788	chr2L	11236387	11236672	+	13	NA	exon (FBgn0264442, exon 5 of 9)	-exon (FBgn0264442, exon 5 of 9)	1678	FBgn0264442	FBgn0264442	FBtr0332558						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17904	chrX	3562299	3562507	+	13	NA	intron (FBgn0052792, intron 2 of 5)	-intron (FBgn0052792, intron 2 of 5)	-7101	FBgn0052792	FBgn0052792	FBtr0307180						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11718	chr3L	22147400	22147898	+	13	NA	intron (FBgn0037153, intron 1 of 10)	-intron (FBgn0037153, intron 1 of 10)	11559	FBgn0037153	FBgn0037153	FBtr0333219						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10438	chr3L	14797344	14797583	+	13	NA	exon (FBgn0036451, exon 5 of 6)	-exon (FBgn0036451, exon 5 of 6)	4705	FBgn0029148	FBgn0029148	FBtr0333076						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8905	chr3L	4325111	4325378	+	13	NA	exon (FBgn0035533, exon 8 of 11)	-exon (FBgn0035533, exon 8 of 11)	-2985	FBgn0035532	FBgn0035532	FBtr0073340						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17896	chrX	3530959	3531117	+	13	NA	promoter-TSS (FBgn0052791)	-promoter-TSS (FBgn0052791)	-373	FBgn0052791	FBgn0052791	FBtr0333794						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11828	chr3L	22671440	22671605	+	13	NA	intron (FBgn0037174, intron 1 of 5)	-intron (FBgn0037174, intron 1 of 5)	1566	FBgn0037174	FBgn0037174	FBtr0331774						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11658	chr3L	21894794	21895278	+	13	NA	intron (FBgn0262737, intron 2 of 10)	-intron (FBgn0262737, intron 1 of 8)	-7997	FBgn0264470	FBgn0264470	FBtr0332737						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12090	chr3L	27386528	27386815	+	13	NA	intron (FBgn0024804, intron 7 of 9)	-intron (FBgn0024804, intron 8 of 9)	-20681	FBgn0267983	FBgn0267983	FBtr0347580						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14248	chr3R	16109638	16109978	+	13	NA	Intergenic	Intergenic	-6353	FBgn0003319	FBgn0003319	FBtr0344008						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14405	chr3R	17358691	17358835	+	13	NA	intron (FBgn0038498, intron 1 of 6)	-intron (FBgn0038498, intron 1 of 6)	-12430	FBgn0038498	FBgn0038498	FBtr0083453						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12613	chr3R	5929041	5929155	+	13	NA	intron (FBgn0083949, intron 2 of 17)	-intron (FBgn0083949, intron 2 of 17)	14782	FBgn0267400	FBgn0267400	FBtr0346725						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20331	chrX	17209471	17209676	+	13	NA	TTS (FBgn0052563)	-TTS (FBgn0052563)	424	FBgn0030826	FBgn0030826	FBtr0074402						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14906	chr3R	20657733	20658209	+	13	NA	intron (FBgn0038818, intron 1 of 4)	-intron (FBgn0038818, intron 1 of 4)	1933	FBgn0038818	FBgn0038818	FBtr0334642						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8206	chr3L	591079	591387	+	13	NA	Intergenic	Intergenic	-1959	FBgn0035144	FBgn0035144	FBtr0072563						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13628	chr3R	12222930	12223146	+	13	NA	TTS (FBgn0038001)	-TTS (FBgn0038001)	651	FBgn0038000	FBgn0038000	FBtr0082559						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12052	chr3L	27088229	27088909	+	13	NA	Intergenic	Intergenic	3630	FBgn0266687	FBgn0266687	FBtr0345054						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16426	chr3R	30155250	30155504	+	13	NA	exon (FBgn0039749, exon 3 of 6)	-exon (FBgn0039749, exon 3 of 6)	3318	FBgn0039748	FBgn0039748	FBtr0347342						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17984	chrX	3974844	3975513	+	13	NA	Intergenic	Intergenic	-3828	FBgn0029690	FBgn0029690	FBtr0445312						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2276	chr2L	15630061	15630375	+	13	NA	TTS (FBgn0028945)	-TTS (FBgn0028945)	135	FBgn0028518	FBgn0028518	FBtr0343717						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16513	chr3R	30650024	30650153	+	13	NA	TTS (FBgn0085461)	-TTS (FBgn0085461)	127	FBgn0085462	FBgn0085462	FBtr0304711						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2293	chr2L	16035537	16035719	+	13	NA	intron (FBgn0028644, intron 5 of 7)	-intron (FBgn0028644, intron 5 of 7)	-6419	FBgn0266459	FBgn0266459	FBtr0344488						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9792	chr3L	10316280	10316399	+	13	NA	exon (FBgn0267666, exon 2 of 2)	-exon (FBgn0267666, exon 2 of 2)	9455	FBgn0267666	FBgn0267666	FBtr0347129						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14606	chr3R	18746569	18746752	+	13	NA	promoter-TSS (FBgn0038649)	-promoter-TSS (FBgn0038649)	290	FBgn0260399	FBgn0260399	FBtr0331352						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6897	chr2R	19845851	19845959	+	13	NA	Intergenic	Intergenic	-2237	FBgn0265762	FBgn0265762	FBtr0340727						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20646	chrX	18886319	18886429	+	13	NA	exon (FBgn0030973, exon 3 of 6)	-exon (FBgn0030973, exon 3 of 6)	1861	FBgn0030973	FBgn0030973	FBtr0342877						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14695	chr3R	19286570	19286930	+	13	NA	Intergenic	Intergenic	-1607	FBgn0263405	FBgn0263405	FBtr0309184						NA
ManzF6Ctrl_REP3.mLb.clN_peak_929	chr2L	6263588	6264129	+	13	NA	exon (FBgn0031792, exon 2 of 2)	-exon (FBgn0031792, exon 2 of 2)	632	FBgn0031792	FBgn0031792	FBtr0079285						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4484	chr2R	9382191	9382756	+	13	NA	intron (FBgn0033405, intron 1 of 7)	-intron (FBgn0033405, intron 1 of 7)	5781	FBgn0033405	FBgn0033405	FBtr0332996						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8689	chr3L	3193953	3194116	+	13	NA	intron (FBgn0001233, intron 1 of 1)	-intron (FBgn0001233, intron 1 of 1)	1065	FBgn0001233	FBgn0001233	FBtr0332873						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8856	chr3L	4113247	4113698	+	13	NA	TTS (FBgn0035499)	-TTS (FBgn0035499)	2280	FBgn0035499	FBgn0035499	FBtr0073270						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1529	chr2L	9717680	9719169	+	13	NA	exon (FBgn0028704, exon 6 of 8)	-exon (FBgn0028704, exon 6 of 8)	-7153	FBgn0032138	FBgn0032138	FBtr0079848						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12435	chr3R	5154694	5155120	+	13	NA	intron (FBgn0037295, intron 2 of 6)	-intron (FBgn0037295, intron 2 of 6)	3999	FBgn0037295	FBgn0037295	FBtr0339315						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12996	chr3R	8365264	8365435	+	13	NA	exon (FBgn0266801, exon 16 of 16)	-exon (FBgn0266801, exon 16 of 16)	2523	FBgn0037584	FBgn0037584	FBtr0301759						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16789	chr4	118717	118839	+	13	NA	exon (FBgn0011747, exon 9 of 11)	-exon (FBgn0011747, exon 9 of 11)	11071	FBgn0011747	FBgn0011747	FBtr0300497						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12362	chr3R	4928924	4929053	+	13	NA	exon (FBgn0265082, exon 11 of 12)	-exon (FBgn0265082, exon 11 of 12)	-17090	FBgn0266698	FBgn0266698	FBtr0345154						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6665	chr2R	18672039	18672328	+	13	NA	intron (FBgn0023214, intron 1 of 1)	-intron (FBgn0023214, intron 1 of 1)	1353	FBgn0023214	FBgn0023214	FBtr0086652						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20908	chrX	20321562	20321934	+	13	NA	intron (FBgn0031100, intron 1 of 3)	-intron (FBgn0031100, intron 2 of 4)	-5696	FBgn0031101	FBgn0031101	FBtr0077297						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15612	chr3R	24616136	24616770	+	13	NA	exon (FBgn0263490, exon 3 of 6)	-exon (FBgn0263490, exon 3 of 6)	9109	FBgn0039212	FBgn0039212	FBtr0084670						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9635	chr3L	9151339	9151715	+	13	NA	exon (FBgn0004244, exon 8 of 9)	-exon (FBgn0004244, exon 8 of 9)	13667	FBgn0263456	FBgn0263456	FBtr0344242						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15825	chr3R	25745883	25746188	+	13	NA	exon (FBgn0066101, exon 6 of 10)	-exon (FBgn0066101, exon 6 of 10)	6960	FBgn0066101	FBgn0066101	FBtr0335237						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11935	chr3L	23246322	23246513	+	13	NA	intron (FBgn0266347, intron 5 of 10)	-intron (FBgn0266347, intron 5 of 11)	32753	FBgn0287606	FBgn0287606	FBtr0479977						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6328	chr2R	17047586	17047708	+	13	NA	TTS (FBgn0034182)	-TTS (FBgn0034182)	808	FBgn0034183	FBgn0034183	FBtr0086973						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15447	chr3R	23716048	23716309	+	13	NA	intron (FBgn0002922, intron 3 of 4)	-intron (FBgn0002922, intron 3 of 4)	2179	FBgn0002922	FBgn0002922	FBtr0301445						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7335	chr2R	22059413	22059651	+	13	NA	exon (FBgn0034684, exon 5 of 5)	-exon (FBgn0034684, exon 5 of 5)	-1851	FBgn0034683	FBgn0034683	FBtr0071805						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11523	chr3L	21318655	21318796	+	13	NA	promoter-TSS (FBgn0003042)	-promoter-TSS (FBgn0003042)	-49	FBgn0086913	FBgn0086913	FBtr0345428						NA
