PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP3.mLb.clN_peak_3852	chr2R	9814420	9814578	+	15	NA	intron (FBgn0033446, intron 1 of 2)	-intron (FBgn0033446, intron 1 of 2)	-1011	FBgn0040092	FBgn0040092	FBtr0301706						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9213	chr3L	18032865	18033030	+	15	NA	intron (FBgn0000568, intron 3 of 7)	-intron (FBgn0000568, intron 1 of 5)	5333	FBgn0267582	FBgn0267582	FBtr0346996						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17508	chrX	21202785	21202914	+	15	NA	exon (FBgn0031164, exon 1 of 1)	-exon (FBgn0031164, exon 1 of 1)	492	FBgn0031164	FBgn0031164	FBtr0077257						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15120	chrX	4133047	4133164	+	15	NA	TTS (FBgn0066114)	-TTS (FBgn0066114)	1894	FBgn0066114	FBgn0066114	FBtr0070644						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3287	chr2R	7291957	7292309	+	15	NA	intron (FBgn0003174, intron 3 of 10)	-intron (FBgn0003174, intron 2 of 8)	9561	FBgn0003174	FBgn0003174	FBtr0332462						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5332	chr2R	17345872	17346361	+	15	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-38814	FBgn0263709	FBgn0263709	FBtr0310348						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2156	chr2L	19033354	19033502	+	15	NA	promoter-TSS (FBgn0001202)	-promoter-TSS (FBgn0001202)	70	FBgn0001202	FBgn0001202	FBtr0081180						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4105	chr2R	10923670	10923876	+	15	NA	Intergenic	Intergenic	13850	FBgn0033573	FBgn0033573	FBtr0088200						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3956	chr2R	10317900	10318182	+	15	NA	exon (FBgn0026403, exon 4 of 12)	-exon (FBgn0026403, exon 4 of 12)	2459	FBgn0250822	FBgn0250822	FBtr0112415						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17310	chrX	19548447	19548695	+	15	NA	Intergenic	Intergenic	-1089	FBgn0052532	FBgn0052532	FBtr0340420						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16732	chrX	15584246	15584454	+	15	NA	TTS (FBgn0030662)	-TTS (FBgn0030662)	1191	FBgn0030660	FBgn0030660	FBtr0340344						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7748	chr3L	6530846	6531300	+	15	NA	exon (FBgn0052396, exon 2 of 2)	-exon (FBgn0052396, exon 2 of 2)	344	FBgn0052396	FBgn0052396	FBtr0076969						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16888	chrX	16681164	16681332	+	15	NA	exon (FBgn0261245, exon 3 of 3)	-exon (FBgn0261245, exon 3 of 3)	1951	FBgn0261245	FBgn0261245	FBtr0074318						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14678	chrX	1433014	1433552	+	15	NA	exon (FBgn0259108, exon 5 of 8)	-exon (FBgn0259108, exon 5 of 8)	-19147	FBgn0265139	FBgn0265139	FBtr0300224						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6808	chr3L	149510	149660	+	15	NA	TTS (FBgn0263988)	-TTS (FBgn0263988)	3004	FBgn0263988	FBgn0263988	FBtr0072539						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17074	chrX	18025825	18026350	+	15	NA	exon (FBgn0030887, exon 6 of 16)	-exon (FBgn0030887, exon 6 of 16)	2217	FBgn0030887	FBgn0030887	FBtr0089574						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16548	chrX	14201311	14201535	+	15	NA	promoter-TSS (FBgn0026713)	-promoter-TSS (FBgn0026713)	1245	FBgn0030545	FBgn0030545	FBtr0073899						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2539	chr2L	21578610	21578783	+	15	NA	intron (FBgn0016919, intron 6 of 7)	-intron (FBgn0016919, intron 6 of 6)	-1020	FBgn0260718	FBgn0260718	FBtr0331679						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3410	chr2R	7815531	7815669	+	15	NA	TTS (FBgn0033226)	-TTS (FBgn0033226)	3096	FBgn0033226	FBgn0033226	FBtr0345697						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4967	chr2R	15235364	15235535	+	15	NA	intron (FBgn0259878, intron 2 of 7)	-intron (FBgn0259878, intron 3 of 8)	6140	FBgn0259878	FBgn0259878	FBtr0339996						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15415	chrX	6126279	6127098	+	15	NA	exon (FBgn0264386, exon 12 of 26)	-exon (FBgn0264386, exon 12 of 26)	-35217	FBgn0026060	FBgn0026060	FBtr0070884						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4925	chr2R	15011973	15012409	+	15	NA	TTS (FBgn0262547)	-TTS (FBgn0262547)	795	FBgn0287864	FBgn0287864	FBtr0345419						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16641	chrX	15017050	15017319	+	15	NA	exon (FBgn0030600, exon 16 of 23)	-exon (FBgn0030600, exon 16 of 23)	-7252	FBgn0052594	FBgn0052594	FBtr0073957						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11339	chr3R	11628533	11628937	+	15	NA	promoter-TSS (FBgn0037924)	-promoter-TSS (FBgn0037924)	-24	FBgn0037924	FBgn0037924	FBtr0082418						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13672	chr3R	29458036	29458209	+	15	NA	TTS (FBgn0264792)	-TTS (FBgn0264792)	1156	FBgn0264792	FBgn0264792	FBtr0334340						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16807	chrX	16096234	16096740	+	15	NA	promoter-TSS (FBgn0259700)	-promoter-TSS (FBgn0259700)	176	FBgn0259700	FBgn0259700	FBtr0299951						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5205	chr2R	16555341	16555861	+	15	NA	intron (FBgn0034135, intron 4 of 8)	-intron (FBgn0034135, intron 5 of 9)	1014	FBgn0034135	FBgn0034135	FBtr0087094						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2037	chr2L	18128693	18128814	+	15	NA	exon (FBgn0032666, exon 8 of 8)	-exon (FBgn0032666, exon 8 of 8)	-3004	FBgn0051785	FBgn0051785	FBtr0300025						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11154	chr3R	9964496	9964890	+	15	NA	intron (FBgn0287598, intron 4 of 6)	-intron (FBgn0267336, intron 4 of 6)	21367	FBgn0037770	FBgn0037770	FBtr0333687						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3650	chr2R	8859569	8859768	+	15	NA	promoter-TSS (FBgn0011286)	-promoter-TSS (FBgn0011286)	-696	FBgn0011286	FBgn0011286	FBtr0308083						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7559	chr3L	4808931	4809160	+	15	NA	exon (FBgn0261797, exon 12 of 13)	-exon (FBgn0261797, exon 12 of 13)	-1639	FBgn0042131	FBgn0042131	FBtr0073361						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8301	chr3L	10871895	10872076	+	15	NA	exon (FBgn0026160, exon 4 of 11)	-exon (FBgn0026160, exon 4 of 11)	7052	FBgn0036104	FBgn0036104	FBtr0076274						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16734	chrX	15605788	15605970	+	15	NA	exon (FBgn0003463, exon 5 of 6)	-exon (FBgn0003463, exon 5 of 6)	-12728	FBgn0030662	FBgn0030662	FBtr0074064						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16595	chrX	14756384	14756550	+	15	NA	Intergenic	Intergenic	-7457	FBgn0015774	FBgn0015774	FBtr0304875						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9528	chr3L	20399664	20400261	+	15	NA	intron (FBgn0028978, intron 1 of 1)	-intron (FBgn0028978, intron 1 of 1)	1647	FBgn0028978	FBgn0028978	FBtr0078235						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12555	chr3R	21018524	21019054	+	15	NA	exon (FBgn0026056, exon 3 of 4)	-exon (FBgn0026056, exon 3 of 4)	1105	FBgn0026056	FBgn0026056	FBtr0336772						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6842	chr3L	340759	340906	+	15	NA	exon (FBgn0035132, exon 1 of 5)	-exon (FBgn0035132, exon 1 of 5)	2083	FBgn0035132	FBgn0035132	FBtr0333904						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5195	chr2R	16492368	16492910	+	15	NA	exon (FBgn0034132, exon 2 of 2)	-exon (FBgn0034132, exon 2 of 2)	1539	FBgn0034132	FBgn0034132	FBtr0087087						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1455	chr2L	11987651	11988042	+	15	NA	promoter-TSS (FBgn0085192)	-promoter-TSS (FBgn0085192)	193	FBgn0032388	FBgn0032388	FBtr0301171						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15180	chrX	4482215	4483817	+	15	NA	exon (FBgn0000179, exon 8 of 8)	-exon (FBgn0000179, exon 8 of 8)	-47215	FBgn0029708	FBgn0029708	FBtr0308916						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14546	chrX	844876	845040	+	15	NA	exon (FBgn0029535, exon 1 of 1)	-exon (FBgn0029535, exon 1 of 1)	135	FBgn0029535	FBgn0029535	FBtr0070142						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5909	chr2R	20501388	20501865	+	15	NA	Intergenic	Intergenic	-1958	FBgn0034509	FBgn0034509	FBtr0086292						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12474	chr3R	20395949	20396121	+	15	NA	intron (FBgn0262869, intron 6 of 17)	-intron (FBgn0262869, intron 6 of 17)	11836	FBgn0038795	FBgn0038795	FBtr0083894						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10334	chr3R	4942350	4942502	+	15	NA	exon (FBgn0265082, exon 12 of 13)	-exon (FBgn0265082, exon 12 of 13)	-3652	FBgn0266698	FBgn0266698	FBtr0345154						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_69	chr2L	426362	426469	+	15	NA	Intergenic	Intergenic	3542	FBgn0031255	FBgn0031255	FBtr0078058						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1427	chr2L	11507030	11507163	+	15	NA	exon (FBgn0032362, exon 2 of 3)	-exon (FBgn0032362, exon 2 of 3)	5381	FBgn0032362	FBgn0032362	FBtr0305261						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7376	chr3L	3659867	3660162	+	15	NA	TTS (FBgn0262544)	-TTS (FBgn0262544)	946	FBgn0262544	FBgn0262544	FBtr0304986						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8935	chr3L	16140836	16141016	+	15	NA	exon (FBgn0036576, exon 4 of 4)	-exon (FBgn0036576, exon 4 of 4)	-3047	FBgn0036575	FBgn0036575	FBtr0075490						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15607	chrX	7527197	7527451	+	15	NA	promoter-TSS (FBgn0262612)	-promoter-TSS (FBgn0262612)	-980	FBgn0262612	FBgn0262612	FBtr0305286						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15635	chrX	7671561	7672242	+	15	NA	exon (FBgn0004198, exon 7 of 7)	-exon (FBgn0004198, exon 7 of 7)	7720	FBgn0267227	FBgn0267227	FBtr0346400						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3378	chr2R	7688836	7689144	+	15	NA	intron (FBgn0033212, intron 1 of 18)	-intron (FBgn0033212, intron 1 of 18)	9912	FBgn0033212	FBgn0033212	FBtr0332912						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14303	chr4	950618	950885	+	15	NA	TTS (FBgn0052016)	-TTS (FBgn0052016)	7419	FBgn0052016	FBgn0052016	FBtr0089229						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10388	chr3R	5188446	5188996	+	15	NA	intron (FBgn0259212, intron 6 of 19)	-intron (FBgn0259212, intron 6 of 16)	6442	FBgn0263018	FBgn0263018	FBtr0306791						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1266	chr2L	10238038	10238331	+	15	NA	exon (FBgn0051720, exon 1 of 7)	-exon (FBgn0051720, exon 1 of 7)	133	FBgn0051720	FBgn0051720	FBtr0301974						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11443	chr3R	12403799	12403969	+	15	NA	TTS (FBgn0085431)	-TTS (FBgn0085431)	-2045	FBgn0286075	FBgn0286075	FBtr0082600						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14512	chrX	678750	679278	+	15	NA	Intergenic	Intergenic	1759	FBgn0286919	FBgn0286919	FBtr0475144						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14524	chrX	738841	739524	+	15	NA	intron (FBgn0021764, intron 8 of 14)	-intron (FBgn0021764, intron 8 of 14)	-11165	FBgn0040383	FBgn0040383	FBtr0343759						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7601	chr3L	5312468	5312570	+	15	NA	Intergenic	Intergenic	3932	FBgn0267305	FBgn0267305	FBtr0346561						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_926	chr2L	7693634	7693750	+	15	NA	TTS (FBgn0041182)	-TTS (FBgn0041182)	662	FBgn0262880	FBgn0262880	FBtr0306288						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3274	chr2R	7232458	7232844	+	15	NA	TTS (FBgn0026389)	-TTS (FBgn0026389)	2262	FBgn0026389	FBgn0026389	FBtr0089051						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15463	chrX	6636940	6637401	+	15	NA	promoter-TSS (FBgn0266052)	-promoter-TSS (FBgn0266052)	47	FBgn0266052	FBgn0266052	FBtr0343376						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5533	chr2R	18461454	18462064	+	15	NA	exon (FBgn0028496, exon 15 of 19)	-exon (FBgn0028496, exon 15 of 19)	-7297	FBgn0034352	FBgn0034352	FBtr0086722						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1175	chr2L	9504122	9504332	+	15	NA	exon (FBgn0032120, exon 2 of 15)	-exon (FBgn0032120, exon 2 of 15)	8753	FBgn0032120	FBgn0032120	FBtr0089853						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13321	chr3R	26436012	26436223	+	15	NA	Intergenic	Intergenic	-4661	FBgn0263118	FBgn0263118	FBtr0339598						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16306	chrX	12538694	12539088	+	15	NA	intron (FBgn0264542, intron 4 of 10)	-intron (FBgn0264542, intron 4 of 10)	8091	FBgn0264542	FBgn0264542	FBtr0333154						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15796	chrX	8875325	8875766	+	15	NA	exon (FBgn0011661, exon 4 of 7)	-exon (FBgn0011661, exon 4 of 7)	21928	FBgn0030065	FBgn0030065	FBtr0335035						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14581	chrX	1006184	1006875	+	15	NA	Intergenic	Intergenic	5114	FBgn0040338	FBgn0040338	FBtr0070184						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17589	chrX	21561511	21562004	+	15	NA	Intergenic	Intergenic	-22045	FBgn0265922	FBgn0265922	FBtr0342860						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15907	chrX	9626584	9626734	+	15	NA	exon (FBgn0028341, exon 7 of 7)	-exon (FBgn0028341, exon 7 of 7)	10601	FBgn0261931	FBgn0261931	FBtr0303710						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_821	chr2L	6762999	6763132	+	15	NA	exon (FBgn0031857, exon 12 of 17)	-exon (FBgn0031857, exon 12 of 17)	-3437	FBgn0031856	FBgn0031856	FBtr0290242						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4529	chr2R	13095888	13096355	+	15	NA	Intergenic	Intergenic	-7774	FBgn0265429	FBgn0265429	FBtr0339745						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7864	chr3L	7545929	7546107	+	15	NA	Intergenic	Intergenic	-3561	FBgn0052376	FBgn0052376	FBtr0076827						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11147	chr3R	9936650	9937020	+	15	NA	intron (FBgn0287598, intron 2 of 6)	-intron (FBgn0267336, intron 2 of 6)	49225	FBgn0037770	FBgn0037770	FBtr0333687						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9892	chr3L	22361079	22361271	+	15	NA	promoter-TSS (FBgn0267627)	-promoter-TSS (FBgn0267627)	-307	FBgn0267627	FBgn0267627	FBtr0347078						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12052	chr3R	17314651	17314788	+	15	NA	Intergenic	Intergenic	26931	FBgn0263501	FBgn0263501	FBtr0309517						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10588	chr3R	6260712	6260884	+	15	NA	exon (FBgn0037416, exon 2 of 3)	-exon (FBgn0037416, exon 2 of 3)	587	FBgn0037416	FBgn0037416	FBtr0078599						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13607	chr3R	29002974	29003623	+	15	NA	intron (FBgn0039620, intron 1 of 9)	-intron (FBgn0039620, intron 1 of 9)	17108	FBgn0039620	FBgn0039620	FBtr0085345						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4308	chr2R	11915893	11916009	+	15	NA	Intergenic	Intergenic	-1924	FBgn0265364	FBgn0265364	FBtr0339554						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10521	chr3R	5926226	5926568	+	15	NA	intron (FBgn0083949, intron 2 of 17)	-intron (FBgn0083949, intron 2 of 17)	12081	FBgn0267400	FBgn0267400	FBtr0346725						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4438	chr2R	12592291	12592900	+	15	NA	TTS (FBgn0266817)	-TTS (FBgn0266817)	322	FBgn0022764	FBgn0022764	FBtr0303566						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5508	chr2R	18329867	18330080	+	15	NA	intron (FBgn0285917, intron 1 of 12)	-intron (FBgn0285917, intron 1 of 12)	18151	FBgn0040737	FBgn0040737	FBtr0086763						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11748	chr3R	14859584	14859700	+	15	NA	exon (FBgn0266756, exon 2 of 14)	-exon (FBgn0266756, exon 2 of 14)	14599	FBgn0038266	FBgn0038266	FBtr0082994						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5685	chr2R	19299786	19300361	+	15	NA	exon (FBgn0086358, exon 2 of 4)	-exon (FBgn0086358, exon 2 of 4)	-5099	FBgn0034432	FBgn0034432	FBtr0345425						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5498	chr2R	18301250	18301371	+	15	NA	intron (FBgn0285917, intron 1 of 10)	-intron (FBgn0285917, intron 2 of 12)	1993	FBgn0034326	FBgn0034326	FBtr0307185						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4340	chr2R	12052075	12052454	+	15	NA	promoter-TSS (FBgn0050039)	-promoter-TSS (FBgn0050039)	-509	FBgn0050039	FBgn0050039	FBtr0088023						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8762	chr3L	14739779	14740056	+	15	NA	exon (FBgn0259175, exon 3 of 11)	-exon (FBgn0259175, exon 3 of 11)	-6400	FBgn0036443	FBgn0036443	FBtr0075709						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10382	chr3R	5165507	5166151	+	15	NA	exon (FBgn0037295, exon 1 of 5)	-exon (FBgn0037295, exon 1 of 5)	2007	FBgn0286879	FBgn0286879	FBtr0475056						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10477	chr3R	5660623	5661089	+	15	NA	promoter-TSS (FBgn0037360)	-promoter-TSS (FBgn0037360)	221	FBgn0046222	FBgn0046222	FBtr0078714						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1148	chr2L	9244396	9244529	+	15	NA	exon (FBgn0041092, exon 13 of 15)	-exon (FBgn0041092, exon 13 of 15)	6580	FBgn0032104	FBgn0032104	FBtr0343928						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_822	chr2L	6776083	6777282	+	15	NA	exon (FBgn0031858, exon 4 of 7)	-exon (FBgn0031858, exon 4 of 7)	970	FBgn0031858	FBgn0031858	FBtr0332335						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4871	chr2R	14762315	14762725	+	15	NA	exon (FBgn0020767, exon 6 of 6)	-exon (FBgn0020767, exon 6 of 6)	-2918	FBgn0033963	FBgn0033963	FBtr0329881						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14636	chrX	1224874	1225068	+	15	NA	intron (FBgn0261444, intron 4 of 9)	-intron (FBgn0261444, intron 4 of 9)	-9815	FBgn0040366	FBgn0040366	FBtr0345522						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11299	chr3R	11366365	11366666	+	15	NA	intron (FBgn0004595, intron 2 of 7)	-intron (FBgn0004595, intron 2 of 7)	-9914	FBgn0267674	FBgn0267674	FBtr0347163						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3753	chr2R	9324912	9325192	+	15	NA	intron (FBgn0033403, intron 2 of 3)	-intron (FBgn0033403, intron 2 of 3)	-11815	FBgn0267578	FBgn0267578	FBtr0346992						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2641	chr2L	22246006	22246425	+	15	NA	TTS (FBgn0032987)	-TTS (FBgn0032987)	1660	FBgn0032987	FBgn0032987	FBtr0345541						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16600	chrX	14783082	14783967	+	15	NA	exon (FBgn0020508, exon 1 of 2)	-exon (FBgn0020508, exon 1 of 2)	528	FBgn0020508	FBgn0020508	FBtr0073938						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6949	chr3L	896185	896436	+	15	NA	TTS (FBgn0052479)	-TTS (FBgn0052479)	359	FBgn0054056	FBgn0054056	FBtr0100833						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15989	chrX	10160933	10161042	+	15	NA	intron (FBgn0264503, intron 1 of 3)	-intron (FBgn0264503, intron 1 of 3)	2553	FBgn0264503	FBgn0264503	FBtr0332934						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14250	chr4	733532	733679	+	15	NA	intron (FBgn0005666, intron 12 of 43)	-intron (FBgn0005666, intron 9 of 40)	8249	FBgn0005666	FBgn0005666	FBtr0334483						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12758	chr3R	22252334	22252544	+	15	NA	intron (FBgn0051163, intron 4 of 18)	-intron (FBgn0051163, intron 4 of 18)	40615	FBgn0038934	FBgn0038934	FBtr0310204						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_569	chr2L	4916853	4917443	+	15	NA	intron (FBgn0041150, intron 1 of 9)	-intron (FBgn0041150, intron 2 of 10)	-10386	FBgn0031646	FBgn0031646	FBtr0077401						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11489	chr3R	12846359	12846548	+	15	NA	intron (FBgn0038087, intron 2 of 6)	-intron (FBgn0038087, intron 2 of 6)	1966	FBgn0038087	FBgn0038087	FBtr0337093						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14752	chrX	1851045	1851174	+	15	NA	exon (FBgn0283741, exon 3 of 3)	-exon (FBgn0283741, exon 3 of 3)	7862	FBgn0026090	FBgn0026090	FBtr0333511						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2892	chr2R	5331829	5332034	+	15	NA	Intergenic	Intergenic	9064	FBgn0033017	FBgn0033017	FBtr0086094						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7859	chr3L	7505799	7506140	+	15	NA	exon (FBgn0035792, exon 1 of 1)	-exon (FBgn0035792, exon 1 of 1)	248	FBgn0035792	FBgn0035792	FBtr0076830						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15990	chrX	10163631	10163829	+	15	NA	intron (FBgn0264503, intron 1 of 3)	-intron (FBgn0264503, intron 1 of 3)	5296	FBgn0264503	FBgn0264503	FBtr0332934						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14770	chrX	1951622	1952108	+	15	NA	intron (FBgn0264562, intron 2 of 11)	-intron (FBgn0264562, intron 2 of 11)	2615	FBgn0287217	FBgn0287217	FBtr0475315						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16234	chrX	11787279	11787426	+	15	NA	promoter-TSS (FBgn0030334)	-promoter-TSS (FBgn0030334)	-1136	FBgn0030334	FBgn0030334	FBtr0346277						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9061	chr3L	16943900	16944103	+	15	NA	promoter-TSS (FBgn0036681)	-promoter-TSS (FBgn0036681)	-360	FBgn0036681	FBgn0036681	FBtr0445839						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13578	chr3R	28750769	28750913	+	15	NA	exon (FBgn0039596, exon 4 of 7)	-exon (FBgn0039596, exon 4 of 7)	820	FBgn0039596	FBgn0039596	FBtr0085315						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6943	chr3L	869197	869522	+	15	NA	exon (FBgn0035171, exon 5 of 7)	-exon (FBgn0035171, exon 5 of 7)	-3552	FBgn0052479	FBgn0052479	FBtr0333267						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9932	chr3L	22528444	22528600	+	15	NA	Intergenic	Intergenic	18256	FBgn0266978	FBgn0266978	FBtr0345879						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10201	chr3R	4291062	4291581	+	15	NA	promoter-TSS (FBgn0041605)	-promoter-TSS (FBgn0041605)	3519	FBgn0037230	FBgn0037230	FBtr0078959						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1444	chr2L	11848926	11849210	+	15	NA	promoter-TSS (FBgn0032382)	-promoter-TSS (FBgn0032382)	-1239	FBgn0032382	FBgn0032382	FBtr0473588						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9861	chr3L	22214329	22214801	+	15	NA	intron (FBgn0037153, intron 3 of 10)	-intron (FBgn0037153, intron 3 of 10)	11313	FBgn0266395	FBgn0266395	FBtr0344307						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12135	chr3R	17948799	17949323	+	15	NA	intron (FBgn0263995, intron 2 of 11)	-intron (FBgn0263995, intron 2 of 11)	4955	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17554	chrX	21415116	21415647	+	15	NA	Intergenic	Intergenic	-4835	FBgn0266355	FBgn0266355	FBtr0344103						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11425	chr3R	12293185	12293684	+	15	NA	intron (FBgn0003651, intron 2 of 4)	-intron (FBgn0003651, intron 2 of 4)	12282	FBgn0003651	FBgn0003651	FBtr0479795						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10261	chr3R	4537880	4538234	+	15	NA	exon (FBgn0085386, exon 3 of 6)	-exon (FBgn0085386, exon 3 of 6)	-3299	FBgn0037260	FBgn0037260	FBtr0303866						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_481	chr2L	4065040	4065187	+	15	NA	intron (FBgn0000547, intron 2 of 9)	-intron (FBgn0000547, intron 2 of 8)	10839	FBgn0266319	FBgn0266319	FBtr0344049						NA
