PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP2.mLb.clN_peak_7377	chr3L	2658693	2659026	+	12	NA	promoter-TSS (FBgn0053233)	-promoter-TSS (FBgn0053233)	-780	FBgn0053233	FBgn0053233	FBtr0273190						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3206	chr2R	6077615	6077869	+	12	NA	TTS (FBgn0033061)	-TTS (FBgn0033061)	832	FBgn0033060	FBgn0033060	FBtr0085977						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1960	chr2L	15730042	15730219	+	12	NA	exon (FBgn0010382, exon 4 of 6)	-exon (FBgn0010382, exon 4 of 6)	-15771	FBgn0028863	FBgn0028863	FBtr0344778						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12514	chr3R	18728885	18729215	+	12	NA	promoter-TSS (FBgn0038646)	-promoter-TSS (FBgn0038646)	-582	FBgn0038646	FBgn0038646	FBtr0083685						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3898	chr2R	9366804	9367052	+	12	NA	intron (FBgn0033405, intron 7 of 7)	-intron (FBgn0033405, intron 7 of 7)	-4022	FBgn0040775	FBgn0040775	FBtr0088557						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13034	chr3R	22156716	22156829	+	12	NA	intron (FBgn0051163, intron 3 of 18)	-intron (FBgn0051163, intron 3 of 18)	22937	FBgn0051163	FBgn0051163	FBtr0330381						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8240	chr3L	9085610	9085979	+	12	NA	exon (FBgn0023479, exon 9 of 19)	-exon (FBgn0023479, exon 9 of 19)	-7259	FBgn0043806	FBgn0043806	FBtr0076529						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2520	chr2L	20737098	20737293	+	12	NA	exon (FBgn0262743, exon 4 of 7)	-exon (FBgn0262743, exon 4 of 7)	2284	FBgn0262743	FBgn0262743	FBtr0305586						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6544	chr2R	23315955	23316058	+	12	NA	Intergenic	Intergenic	-2152	FBgn0263084	FBgn0263084	FBtr0307100						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13364	chr3R	24550044	24550251	+	12	NA	intron (FBgn0266758, intron 2 of 10)	-intron (FBgn0266758, intron 1 of 9)	1130	FBgn0266758	FBgn0266758	FBtr0334336						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4248	chr2R	11019259	11019668	+	12	NA	intron (FBgn0040765, intron 2 of 4)	-intron (FBgn0040765, intron 2 of 4)	-66123	FBgn0262817	FBgn0262817	FBtr0306049						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6458	chr2R	22869914	22870333	+	12	NA	exon (FBgn0004896, exon 2 of 2)	-exon (FBgn0004896, exon 2 of 2)	-1067	FBgn0034788	FBgn0034788	FBtr0071899						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2226	chr2L	18764348	18764513	+	12	NA	exon (FBgn0045852, exon 8 of 8)	-exon (FBgn0045852, exon 8 of 8)	9407	FBgn0264348	FBgn0264348	FBtr0332018						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3933	chr2R	9510512	9510990	+	12	NA	intron (FBgn0259246, intron 5 of 20)	-intron (FBgn0259246, intron 6 of 21)	6986	FBgn0259246	FBgn0259246	FBtr0481665						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10272	chr3L	23311317	23311544	+	12	NA	Intergenic	Intergenic	26670	FBgn0010215	FBgn0010215	FBtr0339894						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5258	chr2R	16049883	16050040	+	12	NA	intron (FBgn0034071, intron 10 of 13)	-intron (FBgn0034071, intron 10 of 12)	2313	FBgn0034071	FBgn0034071	FBtr0340020						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6528	chr2R	23261315	23261670	+	12	NA	Intergenic	Intergenic	4051	FBgn0034838	FBgn0034838	FBtr0072048						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2170	chr2L	18348174	18348502	+	12	NA	intron (FBgn0000636, intron 1 of 6)	-intron (FBgn0000636, intron 1 of 7)	10690	FBgn0011559	FBgn0011559	FBtr0340581						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16334	chrX	10423430	10423633	+	12	NA	intron (FBgn0052683, intron 4 of 6)	-intron (FBgn0052683, intron 5 of 7)	6102	FBgn0030200	FBgn0030200	FBtr0071448						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3745	chr2R	8622017	8623341	+	12	NA	exon (FBgn0033313, exon 9 of 10)	-exon (FBgn0033313, exon 9 of 10)	-2772	FBgn0022027	FBgn0022027	FBtr0088694						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7811	chr3L	6163645	6164282	+	12	NA	promoter-TSS (FBgn0267308)	-promoter-TSS (FBgn0267308)	836	FBgn0035687	FBgn0035687	FBtr0076997						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_748	chr2L	5763697	5763958	+	12	NA	exon (FBgn0031737, exon 2 of 2)	-exon (FBgn0031737, exon 2 of 2)	2315	FBgn0031737	FBgn0031737	FBtr0079164						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4620	chr2R	12897956	12898230	+	12	NA	exon (FBgn0003975, exon 6 of 8)	-exon (FBgn0003975, exon 6 of 8)	-2788	FBgn0267957	FBgn0267957	FBtr0347533						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5846	chr2R	19405891	19405994	+	12	NA	TTS (FBgn0263391)	-TTS (FBgn0263391)	6173	FBgn0263378	FBgn0263378	FBtr0309059						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14852	chrX	1120692	1120971	+	12	NA	intron (FBgn0040397, intron 1 of 6)	-intron (FBgn0040397, intron 1 of 4)	14065	FBgn0040397	FBgn0040397	FBtr0331340						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7193	chr3L	1503801	1504151	+	12	NA	intron (FBgn0011204, intron 3 of 3)	-intron (FBgn0261243, intron 1 of 5)	-1386	FBgn0028577	FBgn0028577	FBtr0072709						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15476	chrX	4659269	4660028	+	12	NA	exon (FBgn0029720, exon 3 of 3)	-exon (FBgn0029720, exon 3 of 3)	-5151	FBgn0029719	FBgn0029719	FBtr0070689						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2503	chr2L	20649128	20649397	+	12	NA	promoter-TSS (FBgn0032871)	-promoter-TSS (FBgn0032871)	350	FBgn0042133	FBgn0042133	FBtr0081386						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7273	chr3L	2052668	2052790	+	12	NA	exon (FBgn0086906, exon 28 of 41)	-exon (FBgn0086906, exon 28 of 41)	-14505	FBgn0259701	FBgn0259701	FBtr0344866						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3468	chr2R	7322915	7323177	+	12	NA	exon (FBgn0033159, exon 20 of 24)	-exon (FBgn0033159, exon 20 of 24)	-2850	FBgn0266622	FBgn0266622	FBtr0344906						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2857	chr2R	1281836	1282255	+	12	NA	Intergenic	Intergenic	17007	FBgn0058191	FBgn0058191	FBtr0113826						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9870	chr3L	20997900	20998275	+	12	NA	exon (FBgn0003415, exon 10 of 13)	-exon (FBgn0003415, exon 10 of 13)	-5620	FBgn0267606	FBgn0267606	FBtr0347052						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7839	chr3L	6370355	6370546	+	12	NA	exon (FBgn0266968, exon 1 of 1)	-exon (FBgn0266968, exon 1 of 1)	141	FBgn0266968	FBgn0266968	FBtr0345866						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16078	chrX	8767907	8768730	+	12	NA	intron (FBgn0026411, intron 2 of 4)	-intron (FBgn0026411, intron 4 of 6)	17035	FBgn0026411	FBgn0026411	FBtr0071279						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16677	chrX	12807830	12808309	+	12	NA	intron (FBgn0259171, intron 4 of 9)	-intron (FBgn0259171, intron 4 of 9)	6408	FBgn0030425	FBgn0030425	FBtr0073690						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12123	chr3R	15714261	15714375	+	12	NA	Intergenic	Intergenic	2267	FBgn0051294	FBgn0051294	FBtr0083198						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8316	chr3L	9638491	9638785	+	12	NA	promoter-TSS (FBgn0036023)	-promoter-TSS (FBgn0036023)	526	FBgn0036022	FBgn0036022	FBtr0076387						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17235	chrX	16855105	16855380	+	12	NA	intron (FBgn0030798, intron 3 of 5)	-intron (FBgn0030798, intron 3 of 5)	-10809	FBgn0024941	FBgn0024941	FBtr0307538						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2576	chr2L	20987866	20988367	+	12	NA	intron (FBgn0250867, intron 4 of 5)	-intron (FBgn0250867, intron 1 of 1)	-39946	FBgn0265817	FBgn0265817	FBtr0342649						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2491	chr2L	20509915	20510093	+	12	NA	Intergenic	Intergenic	-3828	FBgn0267266	FBgn0267266	FBtr0346482						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6638	chr2R	23796514	23796736	+	12	NA	intron (FBgn0034903, intron 1 of 13)	-intron (FBgn0034903, intron 1 of 13)	1770	FBgn0034903	FBgn0034903	FBtr0310330						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15947	chrX	7810127	7810333	+	12	NA	Intergenic	Intergenic	-15967	FBgn0029962	FBgn0029962	FBtr0343348						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11040	chr3R	7525507	7525734	+	12	NA	promoter-TSS (FBgn0027934)	-promoter-TSS (FBgn0027934)	-749	FBgn0027934	FBgn0027934	FBtr0090038						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5255	chr2R	16031021	16031370	+	12	NA	promoter-TSS (FBgn0034070)	-promoter-TSS (FBgn0034070)	-735	FBgn0034070	FBgn0034070	FBtr0340019						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7215	chr3L	1628034	1628613	+	12	NA	promoter-TSS (FBgn0035246)	-promoter-TSS (FBgn0035246)	54	FBgn0035246	FBgn0035246	FBtr0072822						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8014	chr3L	7665161	7665622	+	12	NA	exon (FBgn0265084, exon 2 of 5)	-exon (FBgn0265084, exon 2 of 5)	-10639	FBgn0035807	FBgn0035807	FBtr0076821						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14955	chrX	1616186	1616432	+	12	NA	intron (FBgn0283451, intron 2 of 8)	-intron (FBgn0283451, intron 1 of 7)	-5999	FBgn0283451	FBgn0283451	FBtr0070265						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1042	chr2L	7930863	7931050	+	12	NA	intron (FBgn0085450, intron 1 of 1)	-intron (FBgn0085450, intron 1 of 1)	-40252	FBgn0053121	FBgn0053121	FBtr0473606						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6809	chr2R	24701817	24701944	+	12	NA	intron (FBgn0053988, intron 3 of 5)	-intron (FBgn0053988, intron 3 of 5)	-7494	FBgn0035050	FBgn0035050	FBtr0072442						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17468	chrX	18444314	18445812	+	12	NA	exon (FBgn0052547, exon 7 of 7)	-exon (FBgn0052547, exon 7 of 7)	5396	FBgn0264393	FBgn0264393	FBtr0332397						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14943	chrX	1564246	1564390	+	12	NA	intron (FBgn0025390, intron 4 of 8)	-intron (FBgn0025390, intron 3 of 7)	-5918	FBgn0065095	FBgn0065095	FBtr0091687						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16763	chrX	13420163	13420268	+	12	NA	exon (FBgn0030486, exon 2 of 4)	-exon (FBgn0030486, exon 2 of 4)	6973	FBgn0030486	FBgn0030486	FBtr0301559						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1642	chr2L	12598417	12598693	+	12	NA	intron (FBgn0085424, intron 2 of 5)	-intron (FBgn0085424, intron 2 of 5)	16153	FBgn0265806	FBgn0265806	FBtr0342627						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8162	chr3L	8618572	8618768	+	12	NA	exon (FBgn0035915, exon 2 of 3)	-exon (FBgn0035915, exon 2 of 3)	-1218	FBgn0052351	FBgn0052351	FBtr0076639						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9267	chr3L	16896471	16897067	+	12	NA	intron (FBgn0261565, intron 2 of 8)	-intron (FBgn0261565, intron 3 of 9)	9663	FBgn0261565	FBgn0261565	FBtr0479915						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11675	chr3R	12160911	12161014	+	12	NA	Intergenic	Intergenic	-2367	FBgn0037993	FBgn0037993	FBtr0339647						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12855	chr3R	21018802	21018960	+	12	NA	exon (FBgn0026056, exon 3 of 4)	-exon (FBgn0026056, exon 3 of 4)	1197	FBgn0026056	FBgn0026056	FBtr0336772						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2460	chr2L	20255119	20255386	+	12	NA	promoter-TSS (FBgn0250817)	-promoter-TSS (FBgn0250817)	-803	FBgn0250817	FBgn0250817	FBtr0100850						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12796	chr3R	20664387	20664523	+	12	NA	Intergenic	Intergenic	-4551	FBgn0038818	FBgn0038818	FBtr0334642						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3868	chr2R	9234579	9234687	+	12	NA	exon (FBgn0010114, exon 2 of 8)	-exon (FBgn0010114, exon 2 of 8)	-2879	FBgn0033395	FBgn0033395	FBtr0088591						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4293	chr2R	11255280	11255603	+	12	NA	exon (FBgn0033598, exon 1 of 1)	-exon (FBgn0033598, exon 1 of 1)	274	FBgn0033598	FBgn0033598	FBtr0088112						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7985	chr3L	7540577	7540690	+	12	NA	promoter-TSS (FBgn0035795)	-promoter-TSS (FBgn0035795)	535	FBgn0052374	FBgn0052374	FBtr0076828						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16836	chrX	13944219	13944429	+	12	NA	intron (FBgn0267033, intron 1 of 7)	-intron (FBgn0267033, intron 3 of 10)	-10912	FBgn0030536	FBgn0030536	FBtr0073854						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1971	chr2L	15892476	15892645	+	12	NA	exon (FBgn0041183, exon 2 of 9)	-exon (FBgn0041183, exon 2 of 9)	1251	FBgn0041183	FBgn0041183	FBtr0080811						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7948	chr3L	7183434	7183656	+	12	NA	intron (FBgn0265296, intron 2 of 20)	-intron (FBgn0265296, intron 2 of 7)	6386	FBgn0265296	FBgn0265296	FBtr0346856						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15393	chrX	4242959	4243416	+	12	NA	promoter-TSS (FBgn0041252)	-promoter-TSS (FBgn0041252)	-361	FBgn0041252	FBgn0041252	FBtr0070663						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8894	chr3L	14305373	14305497	+	12	NA	intron (FBgn0001085, intron 2 of 4)	-intron (FBgn0001085, intron 2 of 4)	20816	FBgn0266383	FBgn0266383	FBtr0344868						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8754	chr3L	12901686	12901832	+	12	NA	exon (FBgn0036324, exon 2 of 2)	-exon (FBgn0036324, exon 2 of 2)	978	FBgn0036324	FBgn0036324	FBtr0343628						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5486	chr2R	17379889	17380046	+	12	NA	TTS (FBgn0265487)	-TTS (FBgn0265487)	9114	FBgn0265444	FBgn0265444	FBtr0339754						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9329	chr3L	17397464	17397710	+	12	NA	exon (FBgn0027660, exon 6 of 6)	-exon (FBgn0027660, exon 6 of 6)	3761	FBgn0026197	FBgn0026197	FBtr0445670						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12519	chr3R	18760017	18760150	+	12	NA	exon (FBgn0038652, exon 10 of 11)	-exon (FBgn0038652, exon 10 of 11)	-1210	FBgn0038651	FBgn0038651	FBtr0305051						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9734	chr3L	20180100	20180509	+	12	NA	intron (FBgn0261556, intron 3 of 14)	-intron (FBgn0261556, intron 2 of 14)	5081	FBgn0261556	FBgn0261556	FBtr0332698						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16953	chrX	14904282	14904599	+	12	NA	exon (FBgn0030593, exon 2 of 3)	-exon (FBgn0030593, exon 2 of 3)	1109	FBgn0030593	FBgn0030593	FBtr0343381						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10822	chr3R	6132451	6132628	+	12	NA	Intergenic	Intergenic	-4584	FBgn0263498	FBgn0263498	FBtr0309513						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5020	chr2R	14863892	14864172	+	12	NA	exon (FBgn0264962, exon 10 of 12)	-exon (FBgn0264962, exon 10 of 12)	-3274	FBgn0053505	FBgn0053505	FBtr0091445						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11290	chr3R	9169836	9170225	+	12	NA	intron (FBgn0003165, intron 8 of 12)	-intron (FBgn0003165, intron 8 of 12)	-7487	FBgn0037662	FBgn0037662	FBtr0081972						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13415	chr3R	24925443	24925698	+	12	NA	promoter-TSS (FBgn0267766)	-promoter-TSS (FBgn0267766)	144	FBgn0039251	FBgn0039251	FBtr0084718						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4030	chr2R	10017019	10017321	+	12	NA	intron (FBgn0022382, intron 2 of 9)	-intron (FBgn0022382, intron 2 of 9)	8872	FBgn0022382	FBgn0022382	FBtr0112902						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11529	chr3R	11082127	11082288	+	12	NA	Intergenic	Intergenic	3281	FBgn0266245	FBgn0266245	FBtr0343911						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17743	chrX	20045374	20045710	+	12	NA	intron (FBgn0053517, intron 1 of 9)	-intron (FBgn0053517, intron 1 of 8)	-5752	FBgn0031085	FBgn0031085	FBtr0070002						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4179	chr2R	10706847	10707667	+	12	NA	exon (FBgn0024836, exon 1 of 4)	-exon (FBgn0024836, exon 1 of 4)	-18013	FBgn0033542	FBgn0033542	FBtr0088215						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10180	chr3L	22661638	22661833	+	12	NA	Intergenic	Intergenic	7793	FBgn0262951	FBgn0262951	FBtr0306851						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16696	chrX	12972854	12973267	+	12	NA	TTS (FBgn0262682)	-TTS (FBgn0262682)	153	FBgn0263627	FBgn0263627	FBtr0309993						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5704	chr2R	18632900	18633421	+	12	NA	intron (FBgn0050122, intron 8 of 9)	-intron (FBgn0050122, intron 8 of 9)	-1115	FBgn0034368	FBgn0034368	FBtr0345424						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15848	chrX	7154254	7154487	+	12	NA	intron (FBgn0029939, intron 1 of 4)	-intron (FBgn0029939, intron 1 of 5)	-4520	FBgn0047092	FBgn0047092	FBtr0071016						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17291	chrX	17224729	17224875	+	12	NA	promoter-TSS (FBgn0085356)	-promoter-TSS (FBgn0085356)	-987	FBgn0085356	FBgn0085356	FBtr0112529						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3818	chr2R	8974764	8974913	+	12	NA	exon (FBgn0286782, exon 2 of 7)	-exon (FBgn0286782, exon 2 of 7)	-6654	FBgn0033358	FBgn0033358	FBtr0088671						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16898	chrX	14319856	14320227	+	12	NA	Intergenic	Intergenic	-2185	FBgn0052600	FBgn0052600	FBtr0343518						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10604	chr3R	5001897	5002199	+	12	NA	intron (FBgn0037292, intron 1 of 3)	-intron (FBgn0037292, intron 1 of 3)	8983	FBgn0037292	FBgn0037292	FBtr0301312						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10267	chr3L	23250533	23250778	+	12	NA	intron (FBgn0266347, intron 1 of 7)	-intron (FBgn0266347, intron 5 of 11)	28515	FBgn0287606	FBgn0287606	FBtr0479977						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1473	chr2L	11025922	11026097	+	12	NA	intron (FBgn0032330, intron 6 of 6)	-intron (FBgn0032330, intron 6 of 6)	-8786	FBgn0040967	FBgn0040967	FBtr0080160						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6082	chr2R	20782842	20783072	+	12	NA	exon (FBgn0265877, exon 1 of 2)	-exon (FBgn0265877, exon 1 of 2)	259	FBgn0265877	FBgn0265877	FBtr0474747						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6009	chr2R	20349001	20349190	+	12	NA	Intergenic	Intergenic	2054	FBgn0042198	FBgn0042198	FBtr0086289						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14214	chr3R	31347390	31347715	+	12	NA	intron (FBgn0085376, intron 2 of 16)	-intron (FBgn0085376, intron 2 of 16)	2413	FBgn0267787	FBgn0267787	FBtr0347353						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16998	chrX	15131613	15131992	+	12	NA	intron (FBgn0260006, intron 2 of 8)	-intron (FBgn0260006, intron 2 of 8)	6049	FBgn0260006	FBgn0260006	FBtr0100009						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17094	chrX	15881074	15881195	+	12	NA	exon (FBgn0260938, exon 8 of 14)	-exon (FBgn0260938, exon 8 of 14)	6177	FBgn0260938	FBgn0260938	FBtr0310066						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17552	chrX	18917911	18918208	+	12	NA	Intergenic	Intergenic	5707	FBgn0265919	FBgn0265919	FBtr0342849						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11690	chr3R	12290948	12291093	+	12	NA	intron (FBgn0003651, intron 2 of 4)	-intron (FBgn0003651, intron 2 of 4)	9868	FBgn0003651	FBgn0003651	FBtr0479795						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2248	chr2L	18908481	18908786	+	12	NA	Intergenic	Intergenic	2509	FBgn0265951	FBgn0265951	FBtr0342922						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1712	chr2L	13227834	13228148	+	12	NA	exon (FBgn0032490, exon 1 of 1)	-exon (FBgn0032490, exon 1 of 1)	462	FBgn0032490	FBgn0032490	FBtr0334753						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10902	chr3R	6502557	6502690	+	12	NA	Intergenic	Intergenic	-6512	FBgn0011919	FBgn0011919	FBtr0081706						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5200	chr2R	15768705	15769137	+	12	NA	exon (FBgn0265991, exon 12 of 15)	-intron (FBgn0265991, intron 10 of 13)	-25079	FBgn0034046	FBgn0034046	FBtr0308814						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8695	chr3L	12501340	12501493	+	12	NA	promoter-TSS (FBgn0036291)	-promoter-TSS (FBgn0036291)	-97	FBgn0036291	FBgn0036291	FBtr0332634						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11666	chr3R	12070387	12070781	+	12	NA	exon (FBgn0037989, exon 17 of 20)	-exon (FBgn0037989, exon 17 of 20)	-7640	FBgn0037988	FBgn0037988	FBtr0082552						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17777	chrX	20351900	20352231	+	12	NA	Intergenic	Intergenic	-7687	FBgn0267741	FBgn0267741	FBtr0347301						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_62	chr2L	343226	343394	+	12	NA	exon (FBgn0004611, exon 13 of 17)	-exon (FBgn0004611, exon 13 of 17)	-10975	FBgn0051921	FBgn0051921	FBtr0078096						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3312	chr2R	6604202	6604362	+	12	NA	intron (FBgn0086655, intron 1 of 6)	-intron (FBgn0086655, intron 1 of 6)	-3304	FBgn0033076	FBgn0033076	FBtr0305958						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17332	chrX	17518352	17518801	+	12	NA	intron (FBgn0263706, intron 4 of 8)	-intron (FBgn0263706, intron 4 of 8)	21907	FBgn0265903	FBgn0265903	FBtr0342804						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10111	chr3L	22276072	22276295	+	12	NA	promoter-TSS (FBgn0267622)	-promoter-TSS (FBgn0267622)	-467	FBgn0267622	FBgn0267622	FBtr0347073						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12749	chr3R	20346180	20346319	+	12	NA	Intergenic	Intergenic	7276	FBgn0038789	FBgn0038789	FBtr0336963						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15538	chrX	5081837	5082024	+	12	NA	exon (FBgn0052767, exon 2 of 5)	-exon (FBgn0052767, exon 2 of 5)	1095	FBgn0052767	FBgn0052767	FBtr0300994						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1338	chr2L	9928900	9929328	+	12	NA	exon (FBgn0259712, exon 6 of 7)	-exon (FBgn0259712, exon 6 of 7)	-1466	FBgn0259713	FBgn0259713	FBtr0331634						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4410	chr2R	11796107	11796373	+	12	NA	intron (FBgn0033652, intron 3 of 4)	-intron (FBgn0033652, intron 2 of 3)	-6747	FBgn0033651	FBgn0033651	FBtr0088065						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_152	chr2L	857333	857627	+	12	NA	promoter-TSS (FBgn0266884)	-promoter-TSS (FBgn0266884)	77	FBgn0266884	FBgn0266884	FBtr0445831						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9171	chr3L	16322280	16322393	+	12	NA	Intergenic	Intergenic	-1064	FBgn0261635	FBgn0261635	FBtr0303001						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8194	chr3L	8754410	8754644	+	12	NA	intron (FBgn0266084, intron 1 of 18)	-intron (FBgn0266084, intron 1 of 18)	384	FBgn0266084	FBgn0266084	FBtr0333889						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1993	chr2L	16262586	16262749	+	12	NA	promoter-TSS (FBgn0002673)	-promoter-TSS (FBgn0002673)	526	FBgn0028897	FBgn0028897	FBtr0080825						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15361	chrX	4049707	4050085	+	12	NA	promoter-TSS (FBgn0267038)	-promoter-TSS (FBgn0267038)	-692	FBgn0267038	FBgn0267038	FBtr0346012						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6269	chr2R	21804658	21804766	+	12	NA	TTS (FBgn0046297)	-TTS (FBgn0046297)	1310	FBgn0046297	FBgn0046297	FBtr0344884						NA
