PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP2.mLb.clN_peak_9584	chr3L	7611001	7611276	+	14	NA	intron (FBgn0035802, intron 1 of 14)	-intron (FBgn0035802, intron 1 of 14)	13908	FBgn0035802	FBgn0035802	FBtr0334064						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16618	chr3R	27588198	27588345	+	14	NA	exon (FBgn0039527, exon 5 of 6)	-exon (FBgn0039527, exon 5 of 6)	5431	FBgn0040080	FBgn0040080	FBtr0085189						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12041	chr3L	21997649	21997810	+	14	NA	Intergenic	Intergenic	12519	FBgn0000045	FBgn0000045	FBtr0334090						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8574	chr3L	1542780	1543175	+	14	NA	intron (FBgn0035229, intron 12 of 14)	-intron (FBgn0035229, intron 12 of 14)	2766	FBgn0052313	FBgn0052313	FBtr0333399						NA
ManzF3Ctrl_REP2.mLb.clN_peak_804	chr2L	5185900	5186126	+	14	NA	exon (FBgn0261836, exon 6 of 6)	-exon (FBgn0261836, exon 6 of 6)	-1765	FBgn0082990	FBgn0082990	FBtr0113537						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6500	chr2R	17323190	17323350	+	14	NA	intron (FBgn0265487, intron 1 of 5)	-intron (FBgn0265487, intron 2 of 3)	-15968	FBgn0263709	FBgn0263709	FBtr0310348						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14150	chr3R	13230846	13231102	+	14	NA	intron (FBgn0000024, intron 10 of 10)	-intron (FBgn0000024, intron 9 of 9)	-10396	FBgn0038127	FBgn0038127	FBtr0082781						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15623	chr3R	21897421	21897880	+	14	NA	intron (FBgn0038917, intron 4 of 4)	-intron (FBgn0038917, intron 4 of 4)	8111	FBgn0264426	FBgn0264426	FBtr0347290						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4256	chr2R	8089845	8091076	+	14	NA	intron (FBgn0028561, intron 2 of 4)	-intron (FBgn0028561, intron 2 of 4)	978	FBgn0028561	FBgn0028561	FBtr0332247						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2360	chr2L	15480082	15480261	+	14	NA	Intergenic	Intergenic	-1911	FBgn0003448	FBgn0003448	FBtr0080739						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2731	chr2L	19072576	19073480	+	14	NA	intron (FBgn0032753, intron 3 of 5)	-intron (FBgn0032753, intron 3 of 5)	1121	FBgn0032753	FBgn0032753	FBtr0081173						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5226	chr2R	11816696	11816812	+	14	NA	Intergenic	Intergenic	-8591	FBgn0033653	FBgn0033653	FBtr0088031						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18245	chrX	2908247	2908491	+	14	NA	intron (FBgn0028369, intron 3 of 10)	-intron (FBgn0028369, intron 3 of 12)	-11750	FBgn0025643	FBgn0025643	FBtr0301058						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10831	chr3L	15120457	15120944	+	14	NA	promoter-TSS (FBgn0052847)	-promoter-TSS (FBgn0052847)	-872	FBgn0052847	FBgn0052847	FBtr0075639						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5443	chr2R	12756271	12756444	+	14	NA	promoter-TSS (FBgn0026741)	-promoter-TSS (FBgn0026741)	-77	FBgn0026741	FBgn0026741	FBtr0087852						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18063	chrX	2020432	2020625	+	14	NA	exon (FBgn0261954, exon 7 of 8)	-exon (FBgn0261954, exon 7 of 8)	7407	FBgn0261954	FBgn0261954	FBtr0307290						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10791	chr3L	14875445	14875574	+	14	NA	intron (FBgn0036454, intron 11 of 18)	-intron (FBgn0036454, intron 11 of 18)	-9832	FBgn0265913	FBgn0265913	FBtr0342827						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5132	chr2R	11461149	11461880	+	14	NA	exon (FBgn0000581, exon 11 of 11)	-exon (FBgn0000581, exon 11 of 11)	9471	FBgn0000581	FBgn0000581	FBtr0330623						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18168	chrX	2527394	2527587	+	14	NA	intron (FBgn0284408, intron 2 of 31)	-intron (FBgn0284408, intron 2 of 42)	17937	FBgn0284408	FBgn0284408	FBtr0481646						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16769	chr3R	28835266	28835443	+	14	NA	exon (FBgn0015589, exon 4 of 4)	-exon (FBgn0015589, exon 4 of 4)	-4214	FBgn0024273	FBgn0024273	FBtr0085352						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10216	chr3L	11064590	11064997	+	14	NA	promoter-TSS (FBgn0025355)	-promoter-TSS (FBgn0025355)	-56	FBgn0052075	FBgn0052075	FBtr0076240						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6975	chr2R	19319446	19319605	+	14	NA	exon (FBgn0264753, exon 2 of 10)	-exon (FBgn0264753, exon 2 of 10)	5971	FBgn0264753	FBgn0264753	FBtr0334283						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13452	chr3R	9048677	9048835	+	14	NA	promoter-TSS (FBgn0014018)	-promoter-TSS (FBgn0014018)	-105	FBgn0010222	FBgn0010222	FBtr0081996						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16740	chr3R	28642097	28642686	+	14	NA	intron (FBgn0039592, intron 2 of 2)	-intron (FBgn0039592, intron 2 of 2)	500	FBgn0039592	FBgn0039592	FBtr0100373						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16137	chr3R	24660937	24661786	+	14	NA	exon (FBgn0020018, exon 1 of 1)	-exon (FBgn0020018, exon 1 of 1)	490	FBgn0020018	FBgn0020018	FBtr0084664						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20505	chrX	14834195	14834306	+	14	NA	exon (FBgn0030582, exon 2 of 2)	-exon (FBgn0030582, exon 2 of 2)	1603	FBgn0030582	FBgn0030582	FBtr0073947						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8297	chr3L	289331	290196	+	14	NA	exon (FBgn0264707, exon 8 of 16)	-exon (FBgn0264707, exon 8 of 16)	-10278	FBgn0264707	FBgn0264707	FBtr0333962						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6249	chr2R	16075956	16077169	+	14	NA	Intergenic	Intergenic	2257	FBgn0263334	FBgn0263334	FBtr0308762						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3340	chr2R	1019003	1019188	+	14	NA	Intergenic	Intergenic	52224	FBgn0085582	FBgn0085582	FBtr0344616						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21728	chrX	21486661	21486766	+	14	NA	Intergenic	Intergenic	-3194	FBgn0267067	FBgn0267067	FBtr0346051						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8166	chr2R	24867153	24867503	+	14	NA	Intergenic	Intergenic	-2780	FBgn0265193	FBgn0265193	FBtr0339096						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21114	chrX	18091273	18091509	+	14	NA	promoter-TSS (FBgn0030892)	-promoter-TSS (FBgn0030892)	132	FBgn0021765	FBgn0021765	FBtr0308351						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12810	chr3R	5462051	5462356	+	14	NA	exon (FBgn0037327, exon 2 of 4)	-exon (FBgn0037327, exon 2 of 4)	917	FBgn0037327	FBgn0037327	FBtr0078770						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1604	chr2L	9907408	9907834	+	14	NA	exon (FBgn0032156, exon 2 of 10)	-exon (FBgn0032156, exon 2 of 10)	1012	FBgn0032156	FBgn0032156	FBtr0300870						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20992	chrX	17427940	17428321	+	14	NA	exon (FBgn0030839, exon 4 of 4)	-exon (FBgn0030839, exon 4 of 4)	2131	FBgn0030839	FBgn0030839	FBtr0074432						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19264	chrX	8104412	8104912	+	14	NA	exon (FBgn0040319, exon 4 of 6)	-exon (FBgn0040319, exon 4 of 6)	3152	FBgn0040319	FBgn0040319	FBtr0071107						NA
ManzF3Ctrl_REP2.mLb.clN_peak_595	chr2L	3714185	3715227	+	14	NA	exon (FBgn0031566, exon 3 of 5)	-exon (FBgn0031566, exon 3 of 5)	323	FBgn0031566	FBgn0031566	FBtr0077538						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11997	chr3L	21816368	21817285	+	14	NA	exon (FBgn0000560, exon 3 of 3)	-exon (FBgn0000560, exon 3 of 3)	1413	FBgn0000560	FBgn0000560	FBtr0332810						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11307	chr3L	17922453	17923012	+	14	NA	Intergenic	Intergenic	-10167	FBgn0036772	FBgn0036772	FBtr0075152						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19700	chrX	10407052	10407293	+	14	NA	exon (FBgn0000711, exon 5 of 6)	-exon (FBgn0000711, exon 5 of 6)	-10257	FBgn0030200	FBgn0030200	FBtr0071448						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1333	chr2L	8224178	8224320	+	14	NA	exon (FBgn0032006, exon 11 of 18)	-exon (FBgn0032006, exon 11 of 18)	-3508	FBgn0032005	FBgn0032005	FBtr0306170						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9305	chr3L	5795685	5795886	+	14	NA	exon (FBgn0035638, exon 2 of 3)	-exon (FBgn0035638, exon 2 of 3)	758	FBgn0035638	FBgn0035638	FBtr0331522						NA
ManzF3Ctrl_REP2.mLb.clN_peak_1809	chr2L	11175574	11175742	+	14	NA	intron (FBgn0287724, intron 2 of 11)	-intron (FBgn0287724, intron 2 of 11)	-3374	FBgn0032354	FBgn0032354	FBtr0080202						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2200	chr2L	14186310	14186786	+	14	NA	exon (FBgn0016930, exon 10 of 10)	-exon (FBgn0016930, exon 10 of 10)	-5862	FBgn0263038	FBgn0263038	FBtr0306927						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7548	chr2R	22224804	22225060	+	14	NA	exon (FBgn0034716, exon 5 of 7)	-exon (FBgn0034716, exon 5 of 7)	-1433	FBgn0034715	FBgn0034715	FBtr0346956						NA
ManzF3Ctrl_REP2.mLb.clN_peak_4415	chr2R	8694106	8694991	+	14	NA	exon (FBgn0033320, exon 3 of 3)	-exon (FBgn0033320, exon 3 of 3)	1249	FBgn0033320	FBgn0033320	FBtr0339344						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18676	chrX	5066780	5066999	+	14	NA	exon (FBgn0003028, exon 2 of 4)	-exon (FBgn0003028, exon 2 of 4)	-3021	FBgn0266096	FBgn0266096	FBtr0343542						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7241	chr2R	20772491	20772801	+	14	NA	Intergenic	Intergenic	-1041	FBgn0034548	FBgn0034548	FBtr0086239						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7220	chr2R	20672579	20672879	+	14	NA	TTS (FBgn0034543)	-TTS (FBgn0034543)	1170	FBgn0034543	FBgn0034543	FBtr0342718						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18474	chrX	4125102	4125590	+	14	NA	exon (FBgn0026083, exon 7 of 8)	-exon (FBgn0026083, exon 7 of 8)	-5865	FBgn0066114	FBgn0066114	FBtr0070644						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7594	chr2R	22410728	22410834	+	14	NA	exon (FBgn0022984, exon 3 of 6)	-exon (FBgn0022984, exon 3 of 6)	764	FBgn0022984	FBgn0022984	FBtr0339538						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19936	chrX	11581183	11581840	+	14	NA	TTS (FBgn0030317)	-TTS (FBgn0030317)	739	FBgn0002948	FBgn0002948	FBtr0073516						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12134	chr3L	22363634	22363806	+	14	NA	intron (FBgn0267624, intron 1 of 1)	-intron (FBgn0004449, intron 1 of 8)	-2852	FBgn0267627	FBgn0267627	FBtr0347078						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15967	chr3R	23794742	23794942	+	14	NA	exon (FBgn0015513, exon 7 of 14)	-exon (FBgn0015513, exon 7 of 14)	13077	FBgn0015513	FBgn0015513	FBtr0304729						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8283	chr3L	230594	230743	+	14	NA	TTS (FBgn0262035)	-TTS (FBgn0262035)	936	FBgn0262035	FBgn0262035	FBtr0303931						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20901	chrX	16883585	16884541	+	14	NA	promoter-TSS (FBgn0030801)	-promoter-TSS (FBgn0030801)	302	FBgn0030800	FBgn0030800	FBtr0074348						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2376	chr2L	15752814	15753308	+	14	NA	exon (FBgn0001986, exon 1 of 2)	-exon (FBgn0001986, exon 1 of 2)	798	FBgn0001986	FBgn0001986	FBtr0080760						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8230	chr2R	25101782	25102256	+	14	NA	intron (FBgn0266129, intron 2 of 4)	-intron (FBgn0266129, intron 2 of 4)	-17672	FBgn0004919	FBgn0004919	FBtr0306330						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13511	chr3R	9261666	9262112	+	14	NA	TTS (FBgn0037672)	-TTS (FBgn0037672)	1251	FBgn0037671	FBgn0037671	FBtr0081978						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17630	chrX	127525	128001	+	14	NA	intron (FBgn0025836, intron 1 of 13)	-intron (FBgn0025836, intron 1 of 13)	-1049	FBgn0025837	FBgn0025837	FBtr0112921						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12620	chr3R	4674070	4674238	+	14	NA	exon (FBgn0265040, exon 1 of 1)	-exon (FBgn0265040, exon 1 of 1)	177	FBgn0265040	FBgn0265040	FBtr0336463						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9526	chr3L	7323417	7323619	+	14	NA	promoter-TSS (FBgn0035762)	-promoter-TSS (FBgn0035762)	-101	FBgn0035762	FBgn0035762	FBtr0076838						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2638	chr2L	18592235	18593019	+	14	NA	exon (FBgn0032688, exon 5 of 8)	-exon (FBgn0032688, exon 5 of 8)	1736	FBgn0032688	FBgn0032688	FBtr0343826						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6391	chr2R	16725321	16725485	+	14	NA	intron (FBgn0050463, intron 1 of 11)	-intron (FBgn0050463, intron 1 of 11)	12482	FBgn0262564	FBgn0262564	FBtr0347233						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16604	chr3R	27516941	27517246	+	14	NA	exon (FBgn0039522, exon 1 of 1)	-exon (FBgn0039522, exon 1 of 1)	164	FBgn0039522	FBgn0039522	FBtr0085212						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5216	chr2R	11768490	11768691	+	14	NA	intron (FBgn0033650, intron 1 of 2)	-intron (FBgn0033650, intron 1 of 2)	137	FBgn0033650	FBgn0033650	FBtr0088029						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7396	chr2R	21514283	21514405	+	14	NA	TTS (FBgn0043070)	-TTS (FBgn0043070)	4781	FBgn0034634	FBgn0034634	FBtr0071700						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14199	chr3R	13596789	13597475	+	14	NA	Intergenic	Intergenic	-4475	FBgn0038159	FBgn0038159	FBtr0082789						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14284	chr3R	14050511	14050952	+	14	NA	Intergenic	Intergenic	-6125	FBgn0011971	FBgn0011971	FBtr0082919						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10993	chr3L	16229643	16230164	+	14	NA	exon (FBgn0036579, exon 3 of 4)	-exon (FBgn0036579, exon 3 of 4)	803	FBgn0036579	FBgn0036579	FBtr0075457						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14627	chr3R	16036609	16036781	+	14	NA	intron (FBgn0003117, intron 1 of 3)	-intron (FBgn0003117, intron 1 of 3)	-6803	FBgn0038394	FBgn0038394	FBtr0083222						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8133	chr2R	24753878	24754450	+	14	NA	exon (FBgn0050421, exon 5 of 7)	-exon (FBgn0050421, exon 5 of 7)	-3214	FBgn0035056	FBgn0035056	FBtr0072370						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2571	chr2L	17763265	17763395	+	14	NA	intron (FBgn0015609, intron 2 of 23)	-intron (FBgn0015609, intron 2 of 23)	-10984	FBgn0015609	FBgn0015609	FBtr0081015						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10970	chr3L	16112376	16112618	+	14	NA	promoter-TSS (FBgn0010280)	-promoter-TSS (FBgn0010280)	129	FBgn0263603	FBgn0263603	FBtr0333294						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6150	chr2R	15670212	15670518	+	14	NA	intron (FBgn0023441, intron 2 of 12)	-intron (FBgn0023441, intron 2 of 9)	-5271	FBgn0023441	FBgn0023441	FBtr0087343						NA
ManzF3Ctrl_REP2.mLb.clN_peak_13804	chr3R	10948076	10948244	+	14	NA	Intergenic	Intergenic	-2124	FBgn0037857	FBgn0037857	FBtr0082326						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2072	chr2L	13308542	13309248	+	14	NA	exon (FBgn0264308, exon 3 of 6)	-exon (FBgn0264308, exon 3 of 6)	-2140	FBgn0264301	FBgn0264301	FBtr0331506						NA
ManzF3Ctrl_REP2.mLb.clN_peak_16214	chr3R	25132839	25134554	+	14	NA	exon (FBgn0039282, exon 4 of 12)	-exon (FBgn0039282, exon 4 of 12)	2083	FBgn0039282	FBgn0039282	FBtr0345299						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19265	chrX	8105480	8105784	+	14	NA	exon (FBgn0040319, exon 3 of 6)	-exon (FBgn0040319, exon 3 of 6)	2182	FBgn0040319	FBgn0040319	FBtr0071107						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12512	chr3R	3881041	3881855	+	14	NA	Intergenic	Intergenic	34719	FBgn0039955	FBgn0039955	FBtr0113989						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5421	chr2R	12638387	12638621	+	14	NA	exon (FBgn0011604, exon 4 of 6)	-exon (FBgn0011604, exon 4 of 6)	1833	FBgn0011604	FBgn0011604	FBtr0087843						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20831	chrX	16580552	16580898	+	14	NA	intron (FBgn0267912, intron 1 of 1)	-intron (FBgn0267912, intron 1 of 1)	-7148	FBgn0030759	FBgn0030759	FBtr0074282						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10770	chr3L	14764245	14764437	+	14	NA	exon (FBgn0036446, exon 4 of 4)	-exon (FBgn0036446, exon 4 of 4)	2313	FBgn0036446	FBgn0036446	FBtr0333044						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15046	chr3R	18751608	18751985	+	14	NA	exon (FBgn0038651, exon 13 of 15)	-exon (FBgn0038651, exon 13 of 15)	5426	FBgn0260399	FBgn0260399	FBtr0331352						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3995	chr2R	7114897	7115142	+	14	NA	intron (FBgn0263934, intron 1 of 5)	-intron (FBgn0263934, intron 2 of 6)	14789	FBgn0015038	FBgn0015038	FBtr0089056						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8557	chr3L	1466515	1466820	+	14	NA	exon (FBgn0004635, exon 3 of 4)	-exon (FBgn0004635, exon 3 of 4)	2856	FBgn0004635	FBgn0004635	FBtr0333207						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9531	chr3L	7334734	7335271	+	14	NA	TTS (FBgn0035766)	-TTS (FBgn0035766)	224	FBgn0264303	FBgn0264303	FBtr0331510						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9515	chr3L	7249860	7249997	+	14	NA	promoter-TSS (FBgn0012058)	-promoter-TSS (FBgn0012058)	-588	FBgn0012058	FBgn0012058	FBtr0333369						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18948	chrX	6555007	6555183	+	14	NA	TTS (FBgn0085446)	-TTS (FBgn0085446)	8976	FBgn0085446	FBgn0085446	FBtr0345070						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10357	chr3L	11947742	11948663	+	14	NA	exon (FBgn0036226, exon 2 of 2)	-exon (FBgn0036226, exon 2 of 2)	527	FBgn0036226	FBgn0036226	FBtr0076041						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17538	chr4	860931	861094	+	14	NA	exon (FBgn0039936, exon 6 of 9)	-exon (FBgn0039936, exon 6 of 9)	6013	FBgn0039936	FBgn0039936	FBtr0300886						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19028	chrX	6891852	6892272	+	14	NA	Intergenic	Intergenic	-16215	FBgn0029922	FBgn0029922	FBtr0345906						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17134	chr3R	30759187	30759302	+	14	NA	Intergenic	Intergenic	-6682	FBgn0004606	FBgn0004606	FBtr0331180						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10309	chr3L	11603047	11604215	+	14	NA	exon (FBgn0036179, exon 4 of 4)	-exon (FBgn0036179, exon 4 of 4)	2200	FBgn0036179	FBgn0036179	FBtr0307115						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3301	chr2L	22634220	22634364	+	14	NA	intron (FBgn0058006, intron 9 of 9)	-intron (FBgn0058006, intron 9 of 9)	54542	FBgn0040011	FBgn0040011	FBtr0302387						NA
ManzF3Ctrl_REP2.mLb.clN_peak_12447	chr3L	27390157	27391061	+	14	NA	intron (FBgn0024804, intron 7 of 9)	-intron (FBgn0024804, intron 8 of 9)	-24619	FBgn0267983	FBgn0267983	FBtr0347580						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18790	chrX	5717855	5718325	+	14	NA	promoter-TSS (FBgn0053080)	-promoter-TSS (FBgn0053080)	-4563	FBgn0053080	FBgn0053080	FBtr0070844						NA
ManzF3Ctrl_REP2.mLb.clN_peak_21063	chrX	17769273	17769523	+	14	NA	exon (FBgn0024184, exon 1 of 4)	-exon (FBgn0024184, exon 1 of 4)	829	FBgn0024184	FBgn0024184	FBtr0340627						NA
ManzF3Ctrl_REP2.mLb.clN_peak_9085	chr3L	4191100	4191594	+	14	NA	exon (FBgn0003710, exon 2 of 3)	-exon (FBgn0003710, exon 2 of 3)	2848	FBgn0003710	FBgn0003710	FBtr0073220						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2717	chr2L	19008798	19009332	+	14	NA	promoter-TSS (FBgn0086039)	-promoter-TSS (FBgn0086039)	172	FBgn0086710	FBgn0086710	FBtr0302491						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3215	chr2L	21995092	21995344	+	14	NA	Intergenic	Intergenic	-2285	FBgn0032969	FBgn0032969	FBtr0347504						NA
ManzF3Ctrl_REP2.mLb.clN_peak_526	chr2L	3291755	3292547	+	14	NA	intron (FBgn0031515, intron 6 of 6)	-intron (FBgn0031515, intron 6 of 6)	2555	FBgn0031515	FBgn0031515	FBtr0077607						NA
ManzF3Ctrl_REP2.mLb.clN_peak_14136	chr3R	13091798	13092290	+	14	NA	intron (FBgn0038118, intron 2 of 17)	-intron (FBgn0038118, intron 2 of 17)	2802	FBgn0085337	FBgn0085337	FBtr0445441						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2668	chr2L	18741749	18741920	+	14	NA	Intergenic	Intergenic	1476	FBgn0032709	FBgn0032709	FBtr0081101						NA
ManzF3Ctrl_REP2.mLb.clN_peak_5823	chr2R	14290138	14290244	+	14	NA	intron (FBgn0263397, intron 1 of 12)	-intron (FBgn0263397, intron 2 of 13)	2054	FBgn0263397	FBgn0263397	FBtr0100372						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2772	chr2L	19300829	19301072	+	14	NA	exon (FBgn0032769, exon 2 of 4)	-exon (FBgn0032769, exon 2 of 4)	695	FBgn0032769	FBgn0032769	FBtr0343804						NA
ManzF3Ctrl_REP2.mLb.clN_peak_15975	chr3R	23825539	23826144	+	14	NA	promoter-TSS (FBgn0004187)	-promoter-TSS (FBgn0004187)	66	FBgn0262974	FBgn0262974	FBtr0344658						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18217	chrX	2749124	2749406	+	14	NA	intron (FBgn0028369, intron 2 of 10)	-intron (FBgn0028369, intron 2 of 12)	2151	FBgn0263505	FBgn0263505	FBtr0309525						NA
ManzF3Ctrl_REP2.mLb.clN_peak_8806	chr3L	2682271	2682693	+	14	NA	exon (FBgn0264606, exon 5 of 18)	-exon (FBgn0264606, exon 5 of 18)	20860	FBgn0053234	FBgn0053234	FBtr0345013						NA
ManzF3Ctrl_REP2.mLb.clN_peak_2056	chr2L	13217768	13218276	+	14	NA	exon (FBgn0032485, exon 3 of 5)	-exon (FBgn0032485, exon 3 of 5)	1901	FBgn0032485	FBgn0032485	FBtr0080484						NA
ManzF3Ctrl_REP2.mLb.clN_peak_11244	chr3L	17562133	17562426	+	14	NA	exon (FBgn0000567, exon 8 of 8)	-exon (FBgn0000567, exon 8 of 8)	3883	FBgn0086080	FBgn0086080	FBtr0114356						NA
ManzF3Ctrl_REP2.mLb.clN_peak_6679	chr2R	18056342	18056668	+	14	NA	exon (FBgn0034296, exon 2 of 2)	-exon (FBgn0034296, exon 2 of 2)	560	FBgn0034296	FBgn0034296	FBtr0086807						NA
ManzF3Ctrl_REP2.mLb.clN_peak_10810	chr3L	14982797	14983742	+	14	NA	TTS (FBgn0036459)	-TTS (FBgn0036459)	434	FBgn0036460	FBgn0036460	FBtr0309064						NA
ManzF3Ctrl_REP2.mLb.clN_peak_18205	chrX	2697743	2698249	+	14	NA	promoter-TSS (FBgn0024993)	-promoter-TSS (FBgn0024993)	215	FBgn0024992	FBgn0024992	FBtr0345716						NA
ManzF3Ctrl_REP2.mLb.clN_peak_3725	chr2R	6027447	6028536	+	14	NA	exon (FBgn0033052, exon 4 of 7)	-exon (FBgn0033052, exon 4 of 7)	-4847	FBgn0033051	FBgn0033051	FBtr0335289						NA
ManzF3Ctrl_REP2.mLb.clN_peak_7775	chr2R	23164599	23165015	+	14	NA	exon (FBgn0085400, exon 14 of 14)	-exon (FBgn0085400, exon 14 of 14)	-6622	FBgn0034828	FBgn0034828	FBtr0306080						NA
ManzF3Ctrl_REP2.mLb.clN_peak_20943	chrX	17170729	17171007	+	14	NA	intron (FBgn0000163, intron 1 of 7)	-intron (FBgn0000163, intron 1 of 7)	10862	FBgn0000163	FBgn0000163	FBtr0074388						NA
ManzF3Ctrl_REP2.mLb.clN_peak_17419	chr4	277684	277861	+	14	NA	TTS (FBgn0039900)	-TTS (FBgn0039900)	1249	FBgn0264793	FBgn0264793	FBtr0334476						NA
ManzF3Ctrl_REP2.mLb.clN_peak_761	chr2L	5013780	5014375	+	14	NA	exon (FBgn0016075, exon 6 of 9)	-exon (FBgn0016075, exon 6 of 9)	3155	FBgn0031670	FBgn0031670	FBtr0332412						NA
ManzF3Ctrl_REP2.mLb.clN_peak_19638	chrX	10085544	10085978	+	14	NA	promoter-TSS (FBgn0083940)	-promoter-TSS (FBgn0083940)	410	FBgn0030178	FBgn0030178	FBtr0290234						NA
